frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
7016,7015,14332,1,60783028020,-98.236860,-0.041041,0.041041,0.069084,607,0,-17230.265708,-17230.249291,17.437875,17.304755,17.313463,0.000000,0.000417,0.000000,0.000000,0.068709,0.018833,1.291250,636,7983258,167612,0,2,0,2,0,0,0,0,0,0,7524,0,4680,2844,0
7017,7016,14334,1,60791136120,-99.920250,-0.058458,0.058458,0.046334,621,0,-17249.287958,-17249.271541,19.022250,18.871471,18.883983,0.000000,0.000458,0.000000,0.000000,0.046000,0.015167,0.607708,643,8199786,182352,0,2,0,2,0,0,0,0,0,0,5586,0,3510,2076,0
7018,7017,14336,1,60799244220,-99.892959,-0.057375,0.057375,0.069750,615,0,-17267.876792,-17267.860375,18.588834,18.478590,18.490956,0.000000,0.000251,0.000000,0.000000,0.069416,0.011917,0.811834,637,8138058,179691,0,2,0,2,0,0,0,0,0,0,5675,0,3510,2165,0
7019,7018,14338,1,60807352320,-98.742819,-0.038166,0.038166,0.060917,611,0,-17285.695708,-17285.679291,17.818916,17.683987,17.702206,0.000000,0.000292,0.000000,0.000000,0.060667,0.014667,0.998208,640,8076205,167297,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7020,7019,14340,1,60815460420,-99.845083,-0.039667,0.039667,0.068208,613,0,-17304.139250,-17304.122833,18.443542,18.321789,18.236443,0.000000,0.000708,0.000000,0.000000,0.067875,0.018542,0.926500,635,8106949,175791,0,2,0,2,0,0,0,0,0,0,5654,0,3510,2144,0
7021,7020,14342,1,60823568520,-98.254527,-0.057375,0.057375,0.066625,614,0,-17321.764875,-17321.748458,17.625625,17.500289,17.504067,0.000000,0.000584,0.000000,0.000000,0.066250,0.024333,0.608375,635,8153690,164968,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7022,7021,14344,1,60831676620,-99.607027,-0.059208,0.059208,0.061125,612,0,-17339.800708,-17339.784291,18.035833,17.876032,17.900532,0.000000,0.000542,0.000000,0.000000,0.060834,0.014458,1.068501,641,8075980,177702,0,2,0,2,0,0,0,0,0,0,7315,0,4680,2635,0
7023,7022,14346,1,60839784720,-98.107362,-0.061583,0.061583,0.060792,611,0,-17357.150375,-17357.133958,17.349667,17.224463,17.242668,0.000000,0.000709,0.000000,0.000000,0.060458,0.021334,1.256166,633,8108175,164140,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7024,7023,14348,1,60847892820,-99.347902,-0.041500,0.041500,0.058542,609,0,-17375.100958,-17375.084541,17.950583,17.805964,17.815337,0.000000,0.000375,0.000000,0.000000,0.058375,0.031250,0.601125,631,8075475,173297,0,2,0,2,0,0,0,0,0,0,5569,0,3510,2059,0
7025,7024,14350,1,60856000920,-98.462653,-0.044917,0.044917,0.230833,636,0,-17393.058667,-17393.042250,17.957709,18.019193,18.020446,0.000000,0.000374,0.000000,0.000000,0.230625,0.039541,0.909625,665,8415777,167042,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7026,7025,14352,1,60864109020,-99.552375,-0.053458,0.053458,0.068875,594,0,-17412.023500,-17412.007083,18.964833,18.663833,18.629620,0.000000,0.000833,0.000000,0.000000,0.068542,0.029291,0.964500,615,7844516,171610,0,2,0,2,0,0,0,0,0,0,5567,0,3510,2057,0
7027,7026,14354,1,60872217120,-97.921152,-0.038041,0.038041,0.073542,609,0,-17430.155583,-17430.139166,18.132083,18.015942,17.989237,0.000000,0.002917,0.000000,0.000000,0.073250,0.043959,0.626917,631,8107410,162441,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7028,7027,14356,1,60880325220,-98.702527,-0.039250,0.039250,0.058875,610,0,-17448.845625,-17448.829208,18.690042,18.545872,18.194792,0.000000,0.000458,0.000000,0.000000,0.058542,0.063083,0.847625,639,8060416,167329,0,2,0,2,0,0,0,0,0,0,7350,0,4680,2670,0
7029,7028,14358,1,60888433320,-97.479945,-0.040625,0.040625,0.053125,612,0,-17466.441792,-17466.425375,17.596167,17.433669,17.405964,0.000000,0.000750,0.000000,0.000000,0.052875,0.016291,1.238542,633,8091814,160310,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7030,7029,14360,1,60896541420,-97.289861,-0.033458,0.033458,0.057458,609,0,-17484.096000,-17484.079583,17.654208,17.521778,17.516945,0.000000,0.003041,0.000000,0.000000,0.057167,0.014083,0.656584,631,8107430,159478,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7031,7030,14362,1,60904649520,-97.458611,-0.057125,0.057125,0.062791,616,0,-17501.735542,-17501.719125,17.639542,17.513793,17.521253,0.000000,0.000458,0.000000,0.000000,0.062458,0.013708,1.076333,645,8153134,163123,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7032,7031,14364,1,60912757620,-98.101028,-0.042708,0.042708,0.051000,608,0,-17519.659000,-17519.642583,17.923458,17.761849,17.738140,0.000000,0.000375,0.000000,0.000000,0.050625,0.015667,1.270417,630,8060863,163283,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7033,7032,14366,1,60920865720,-99.537208,-0.053958,0.053958,0.064209,621,0,-17538.941333,-17538.924916,19.282333,19.213611,19.052592,0.000000,0.000749,0.000000,0.000000,0.063959,0.068791,0.925624,643,8215326,183523,0,2,0,2,0,0,0,0,0,0,5668,0,3510,2158,0
7034,7033,14368,1,60928973820,-97.568736,-0.046084,0.046084,0.069208,608,0,-17556.790792,-17556.774375,17.849459,17.677909,17.632799,0.000000,0.000333,0.000000,0.000000,0.068916,0.019584,0.462917,637,8045159,160159,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7035,7034,14370,1,60937081920,-97.560487,-0.053292,0.053292,0.059583,610,0,-17574.540125,-17574.523708,17.749333,17.599338,17.589246,0.000000,0.000500,0.000000,0.000000,0.059333,0.014792,0.757625,632,8091743,160004,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7036,7035,14372,1,60945190020,-97.419402,-0.041125,0.041125,0.050792,607,0,-17592.120875,-17592.104458,17.580750,17.439007,17.453115,0.000000,0.000417,0.000000,0.000000,0.050500,0.013708,0.766667,629,8060896,159090,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7037,7036,14374,1,60953298120,-97.243569,-0.039917,0.039917,0.060667,614,0,-17609.353125,-17609.336708,17.232250,17.118587,17.112576,0.000000,0.000457,0.000000,0.000000,0.060208,0.013792,0.461500,643,8137876,159292,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7038,7037,14376,1,60961406220,-97.829279,-0.032959,0.032959,0.066583,610,0,-17627.303792,-17627.287375,17.950667,17.822919,17.770182,0.000000,0.000791,0.000000,0.000000,0.066208,0.019875,0.926583,632,8091916,163025,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7039,7038,14378,1,60969514320,-99.174319,-0.035917,0.035917,0.097000,615,0,-17650.475250,-17650.458833,23.171458,23.049636,22.317573,0.000000,0.000959,0.000000,0.000000,0.096708,0.027292,0.620083,637,8184550,164020,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7040,7039,14380,1,60977622420,-99.956611,-0.116500,0.116500,0.142667,624,0,-17672.538375,-17672.521958,22.063125,21.948730,21.158752,0.000000,0.001209,0.000000,0.000000,0.142083,0.021875,0.623125,653,8245815,164750,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7041,7040,14382,1,60985730520,-98.244237,-0.037500,0.037500,0.074375,595,0,-17695.107542,-17695.091125,22.569167,22.360838,21.321835,0.000000,0.000833,0.000000,0.000000,0.073875,0.038791,0.634292,617,7890992,162283,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7042,7041,14384,1,60993838620,-98.315403,-0.045542,0.045542,0.072875,616,0,-17714.351167,-17714.334750,19.243625,19.095096,18.901251,0.000000,0.001457,0.000000,0.000000,0.072416,0.032792,0.629375,638,8168954,163377,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7043,7042,14386,1,61001946720,-99.169110,-0.070416,0.070416,0.096542,616,0,-17734.080458,-17734.064041,19.729291,19.603879,19.502541,0.000000,0.001209,0.000000,0.000000,0.096292,0.025208,0.632000,645,8168788,162022,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7044,7043,14388,1,61010054820,-99.600237,-0.067250,0.067250,0.078125,605,0,-17753.406125,-17753.389708,19.325667,19.135414,19.038219,0.000000,0.000625,0.000000,0.000000,0.077792,0.015708,0.631000,627,7999364,169323,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7045,7044,14390,1,61018162920,-100.038458,-0.096083,0.096083,0.127375,619,0,-17773.334458,-17773.318041,19.928333,19.846656,19.721290,0.000000,0.000833,0.000000,0.000000,0.126750,0.021625,0.666916,640,8206685,170640,0,2,0,2,0,0,0,0,0,0,5871,0,3510,2361,0
7046,7045,14392,1,61026271020,-99.041819,-0.045167,0.045167,0.059042,597,0,-17793.127375,-17793.110958,19.792917,19.601960,19.476228,0.000000,0.000750,0.000000,0.000000,0.058792,0.022666,0.313125,626,7883722,171326,0,2,0,2,0,0,0,0,0,0,7199,0,4680,2519,0
7047,7046,14394,1,61034379120,-99.924417,-0.051583,0.051583,0.073000,623,0,-17813.980375,-17813.963958,20.853000,20.751333,19.868980,0.000000,0.000959,0.000000,0.000000,0.072708,0.022917,0.582833,645,8261598,166532,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7048,7047,14396,1,61042487220,-98.000278,-0.057709,0.057709,0.073875,612,0,-17832.818542,-17832.802125,18.838167,18.694829,18.364878,0.000000,0.000542,0.000000,0.000000,0.073583,0.022542,0.583333,632,8130164,161260,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7049,7048,14398,1,61050595320,-98.229569,-0.050791,0.050791,0.073792,612,0,-17850.558208,-17850.541791,17.739666,17.641263,17.590029,0.000000,0.000876,0.000000,0.000000,0.073500,0.042750,0.593583,641,8130469,161475,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7050,7049,14400,1,61058703420,-98.388320,-0.045500,0.045500,0.062500,607,0,-17869.047083,-17869.030666,18.488875,18.294894,18.089278,0.000000,0.000625,0.000000,0.000000,0.062167,0.014875,0.943834,628,8029855,162077,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7051,7050,14402,1,61066811520,-98.824694,-0.050833,0.050833,0.068500,615,0,-17887.109875,-17887.093458,18.062792,17.931849,17.837916,0.000000,0.000583,0.000000,0.000000,0.068125,0.016542,0.652291,637,8115108,167307,0,2,0,2,0,0,0,0,0,0,6185,0,3510,2675,0
7052,7051,14404,1,61074919620,-97.536361,-0.058542,0.058542,0.059791,613,0,-17904.490542,-17904.474125,17.380667,17.258374,17.248533,0.000000,0.000459,0.000000,0.000000,0.059416,0.022084,0.653875,641,8129947,158694,0,2,0,2,0,0,0,0,0,0,6696,0,4680,2016,0
7053,7052,14406,1,61083027720,-99.055361,-0.060333,0.060333,0.057417,618,0,-17922.692875,-17922.676458,18.202333,18.082911,18.060575,0.000000,0.000750,0.000000,0.000000,0.057125,0.047625,0.583625,640,8138212,173209,0,2,0,2,0,0,0,0,0,0,5586,0,3510,2076,0
7054,7053,14408,1,61091135820,-97.671860,-0.051000,0.051000,0.051667,617,0,-17940.266583,-17940.250166,17.573708,17.412005,17.388996,0.000000,0.000458,0.000000,0.000000,0.051292,0.018250,0.445917,639,8014309,160856,0,2,0,2,0,0,0,0,0,0,6180,0,3772,2408,0
7055,7054,14410,1,61099243920,-98.040236,-0.060792,0.060792,0.058000,615,0,-17958.088292,-17958.071875,17.821709,17.701747,17.692883,0.000000,0.000459,0.000000,0.000000,0.057750,0.013875,0.802292,643,8168860,161983,0,2,0,2,0,0,0,0,0,0,6434,0,4418,2016,0
7056,7055,14412,1,61107352020,-97.828737,-0.073833,0.073833,0.050458,612,0,-17975.726750,-17975.710333,17.638458,17.502623,17.466909,0.000000,0.000584,0.000000,0.000000,0.050167,0.019916,0.901375,634,8122744,161614,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7057,7056,14414,1,61115460120,-98.617569,-0.058833,0.058833,0.071542,606,0,-17993.739500,-17993.723083,18.012750,17.915442,17.890844,0.000000,0.000583,0.000000,0.000000,0.071167,0.040041,0.292958,632,7999017,167195,0,2,0,2,0,0,0,0,0,0,7153,0,4536,2617,0
7058,7057,14416,1,61123568220,-97.568110,-0.049458,0.049458,0.056542,617,0,-18011.193833,-18011.177416,17.454333,17.308837,17.270462,0.000000,0.000291,0.000000,0.000000,0.056209,0.021416,0.935666,640,8184303,161298,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
7059,7058,14418,1,61131676320,-97.487278,-0.038583,0.038583,0.049375,610,0,-18028.554958,-18028.538541,17.361125,17.218507,17.216573,0.000000,0.000542,0.000000,0.000000,0.049125,0.012459,0.609375,632,8076491,160139,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7060,7059,14420,1,61139784420,-97.362235,-0.058833,0.058833,0.053792,605,0,-18045.708083,-18045.691666,17.153125,17.009873,17.023923,0.000000,0.000374,0.000000,0.000000,0.053500,0.011584,1.267583,632,8014191,159711,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
7061,7060,14422,1,61147892520,-98.511819,-0.059250,0.059250,0.058708,624,0,-18063.541000,-18063.524583,17.832917,17.719861,17.701792,0.000000,0.000418,0.000000,0.000000,0.058417,0.014125,0.950083,647,8246088,168283,0,2,0,2,0,0,0,0,0,0,5748,0,3654,2094,0
7062,7061,14424,1,61156000620,-97.459361,-0.045708,0.045708,0.050042,605,0,-18080.874208,-18080.857791,17.333208,17.219133,17.241432,0.000000,0.000374,0.000000,0.000000,0.049667,0.042250,0.308000,627,8014717,165449,0,2,0,2,0,0,0,0,0,0,5551,0,3510,2041,0
7063,7062,14426,1,61164108720,-98.186361,-0.058084,0.058084,0.054125,610,0,-18098.284542,-18098.268125,17.410334,17.271463,17.274477,0.000000,0.000501,0.000000,0.000000,0.053791,0.014875,0.756041,639,8060354,165174,0,2,0,2,0,0,0,0,0,0,7524,0,4680,2844,0
7064,7063,14428,1,61172216820,-98.973236,-0.054125,0.054125,0.068208,622,0,-18115.858292,-18115.841875,17.573750,17.447871,17.463993,0.000000,0.000500,0.000000,0.000000,0.067916,0.014917,1.286792,644,8230765,164645,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7065,7064,14430,1,61180324920,-97.581987,-0.055625,0.055625,0.059208,609,0,-18133.063875,-18133.047458,17.205583,17.070210,17.043174,0.000000,0.000584,0.000000,0.000000,0.058875,0.014542,0.474916,631,8107387,161010,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7066,7065,14432,1,61188433020,-97.802903,-0.073375,0.073375,0.066750,616,0,-18150.422792,-18150.406375,17.358917,17.245152,17.263809,0.000000,0.000458,0.000000,0.000000,0.066333,0.021417,0.806875,645,8153233,161103,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7067,7066,14434,1,61196541120,-97.814986,-0.063292,0.063292,0.062083,608,0,-18167.749125,-18167.732708,17.326333,17.190941,17.183637,0.000000,0.000625,0.000000,0.000000,0.061792,0.014708,1.115416,629,8076295,160833,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7068,7067,14436,1,61204649220,-101.747737,-0.062334,0.062334,0.049750,605,0,-18189.291167,-18189.274750,21.542042,21.388514,18.831916,0.000000,0.000542,0.000000,0.000000,0.049458,0.023083,0.964333,630,7968073,175376,0,2,0,2,0,0,0,0,0,0,5812,0,3510,2302,0
7069,7068,14438,1,61212757320,-99.912167,-0.059667,0.059667,0.061750,624,0,-18208.948667,-18208.932250,19.657500,19.561544,18.830080,0.000000,0.000584,0.000000,0.000000,0.061458,0.025292,0.471708,654,8277028,170193,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7070,7069,14440,1,61220865420,-100.141569,-0.057458,0.057458,0.059917,605,0,-18228.045500,-18228.029083,19.096833,18.946176,18.722661,0.000000,0.000666,0.000000,0.000000,0.059750,0.019083,1.015500,626,7998949,177634,0,2,0,2,0,0,0,0,0,0,5562,0,3510,2052,0
7071,7070,14442,1,61228973520,-99.830167,-0.033084,0.033084,0.059291,615,0,-18248.195042,-18248.178625,20.149542,20.020163,18.470281,0.000000,0.000416,0.000000,0.000000,0.058958,0.013958,1.016166,639,8137975,173777,0,2,0,2,0,0,0,0,0,0,5711,0,3510,2201,0
7072,7071,14444,1,61237081620,-98.156402,-0.042833,0.042833,0.055125,616,0,-18266.039208,-18266.022791,17.844166,17.728862,17.706932,0.000000,0.000583,0.000000,0.000000,0.054917,0.034042,0.997292,645,8153416,163553,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7073,7072,14446,1,61245189720,-98.395861,-0.064083,0.064083,0.062375,613,0,-18284.085500,-18284.069083,18.046292,17.900625,17.887476,0.000000,0.000625,0.000000,0.000000,0.062042,0.020625,0.653209,634,8122795,164308,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7074,7073,14448,1,61253297820,-99.161820,-0.033458,0.033458,0.058292,607,0,-18302.809875,-18302.793458,18.724375,18.592150,18.456454,0.000000,0.000542,0.000000,0.000000,0.057750,0.020625,1.175542,629,8040682,170134,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7075,7074,14450,1,61261405920,-98.490611,-0.058542,0.058542,0.058458,615,0,-18321.096500,-18321.080083,18.286625,18.110070,18.106090,0.000000,0.000584,0.000000,0.000000,0.058083,0.014500,0.676958,644,8158009,167727,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7076,7075,14452,1,61269514020,-98.337861,-0.039583,0.039583,0.049083,610,0,-18338.820000,-18338.803583,17.723500,17.598066,17.606403,0.000000,0.000625,0.000000,0.000000,0.048833,0.050000,1.310875,631,8076352,167852,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7077,7076,14454,1,61277622120,-98.249320,-0.049625,0.049625,0.053250,611,0,-18356.650083,-18356.633666,17.830083,17.691075,17.669377,0.000000,0.000500,0.000000,0.000000,0.052959,0.015833,0.632541,633,8107164,167899,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7078,7077,14456,1,61285730220,-98.381486,-0.058000,0.058000,0.060500,617,0,-18374.474542,-18374.458125,17.824459,17.733811,17.745447,0.000000,0.000749,0.000000,0.000000,0.060208,0.044417,0.946291,646,8168775,165944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7079,7078,14458,1,61293838320,-98.544319,-0.032750,0.032750,0.056041,608,0,-18392.651542,-18392.635125,18.177000,18.020072,17.975124,0.000000,0.000708,0.000000,0.000000,0.055750,0.021125,1.123750,630,8029920,165612,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7080,7079,14460,1,61301946420,-99.711236,-0.034875,0.034875,0.057667,612,0,-18411.296833,-18411.280416,18.645291,18.515678,18.522984,0.000000,0.000542,0.000000,0.000000,0.057334,0.049583,0.318583,634,8131983,177414,0,2,0,2,0,0,0,0,0,0,5585,0,3510,2075,0
7081,7080,14462,1,61310054520,-98.744736,-0.056833,0.056833,0.052542,616,0,-18429.738750,-18429.722333,18.441917,18.324691,18.279656,0.000000,0.000458,0.000000,0.000000,0.052250,0.049333,1.319334,645,8159456,170560,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7082,7081,14464,1,61318162620,-98.815235,-0.036166,0.036166,0.062709,604,0,-18448.226833,-18448.210416,18.488083,18.331161,18.289996,0.000000,0.000541,0.000000,0.000000,0.062459,0.030125,0.911624,625,8045480,170134,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7083,7082,14466,1,61326270720,-98.772487,-0.037667,0.037667,0.058750,610,0,-18466.799167,-18466.782750,18.572334,18.424087,18.370035,0.000000,0.003334,0.000000,0.000000,0.058458,0.015000,0.927834,632,8091827,171125,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7084,7083,14468,1,61334378820,-99.659750,-0.035250,0.035250,0.049125,616,0,-18485.721292,-18485.704875,18.922125,18.802369,18.821288,0.000000,0.000417,0.000000,0.000000,0.048833,0.053500,0.609541,645,8137872,177434,0,2,0,2,0,0,0,0,0,0,7406,0,4680,2726,0
7085,7084,14470,1,61342486920,-98.461194,-0.055958,0.055958,0.056917,613,0,-18503.823250,-18503.806833,18.101958,17.957627,17.952496,0.000000,0.000583,0.000000,0.000000,0.056500,0.019333,0.934959,634,8122468,167042,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7086,7085,14472,1,61350595020,-98.482904,-0.041542,0.041542,0.068625,607,0,-18522.446042,-18522.429625,18.622792,18.506847,18.477002,0.000000,0.000541,0.000000,0.000000,0.068291,0.035667,1.000958,629,8022917,173649,0,2,0,2,0,0,0,0,0,0,5626,0,3510,2116,0
7087,7086,14474,1,61358703120,-99.401819,-0.067417,0.067417,0.053458,615,0,-18540.845792,-18540.829375,18.399750,18.239722,18.225159,0.000000,0.000501,0.000000,0.000000,0.053166,0.018834,0.908459,644,8175796,171132,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7088,7087,14476,1,61366811220,-98.596610,-0.050125,0.050125,0.052500,612,0,-18559.170333,-18559.153916,18.324541,18.220249,18.221584,0.000000,0.000501,0.000000,0.000000,0.052209,0.030916,0.608625,634,8122775,174101,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7089,7088,14478,1,61374919320,-99.023445,-0.039209,0.039209,0.047541,611,0,-18577.556917,-18577.540500,18.386584,18.251707,18.256340,0.000000,0.000500,0.000000,0.000000,0.047333,0.043167,1.233208,633,8076340,175490,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7090,7089,14480,1,61383027420,-99.897042,-0.049167,0.049167,0.058375,618,0,-18596.069375,-18596.052958,18.512458,18.422373,18.402615,0.000000,0.000583,0.000000,0.000000,0.058208,0.059459,1.250042,647,8184031,182251,0,2,0,2,0,0,0,0,0,0,7407,0,4680,2727,0
7091,7090,14482,1,61391135520,-99.333819,-0.045208,0.045208,0.046583,606,0,-18614.424875,-18614.408458,18.355500,18.184797,18.195911,0.000000,0.000417,0.000000,0.000000,0.046417,0.043750,0.608792,627,8045486,174852,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7092,7091,14484,1,61399243620,-99.520500,-0.054666,0.054666,0.053375,613,0,-18633.392958,-18633.376541,18.968083,18.828986,18.838735,0.000000,0.000542,0.000000,0.000000,0.053000,0.015459,0.937083,635,8107276,180653,0,2,0,2,0,0,0,0,0,0,5629,0,3510,2119,0
7093,7092,14486,1,61407351720,-98.438777,-0.060333,0.060333,0.053292,611,0,-18651.572458,-18651.556041,18.179500,18.024891,18.044141,0.000000,0.000334,0.000000,0.000000,0.053000,0.012542,0.954000,640,8091595,169390,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7094,7093,14488,1,61415459820,-98.406861,-0.058000,0.058000,0.055292,615,0,-18669.690125,-18669.673708,18.117667,18.011097,18.003119,0.000000,0.000625,0.000000,0.000000,0.055083,0.014250,1.269792,637,8138130,170139,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7095,7094,14490,1,61423567920,-98.236778,-0.069333,0.069333,0.055375,610,0,-18687.733000,-18687.716583,18.042875,17.901367,17.910533,0.000000,0.000584,0.000000,0.000000,0.055125,0.013042,0.290834,632,8107224,166961,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7096,7095,14492,1,61431676020,-98.314944,-0.040042,0.040042,0.051500,608,0,-18706.087750,-18706.071333,18.354750,18.212412,18.217872,0.000000,0.000332,0.000000,0.000000,0.051208,0.013917,0.919042,637,8060434,170101,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7097,7096,14494,1,61439784120,-98.883736,-0.037375,0.037375,0.049167,607,0,-18724.307500,-18724.291083,18.219750,18.092667,18.113647,0.000000,0.000543,0.000000,0.000000,0.049000,0.016333,1.059125,629,8076533,174819,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7098,7097,14496,1,61447892220,-99.844375,-0.067000,0.067000,0.053666,617,0,-18743.880417,-18743.864000,19.572917,19.448930,19.310871,0.000000,0.000668,0.000000,0.000000,0.053458,0.016083,1.223250,639,8184296,175067,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7099,7098,14498,1,61456000320,-98.955236,-0.034250,0.034250,0.065666,609,0,-18762.402042,-18762.385625,18.521625,18.395156,18.370667,0.000000,0.000666,0.000000,0.000000,0.065291,0.014500,0.641125,638,8079374,173628,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
7100,7099,14500,1,61464108420,-99.121985,-0.045916,0.045916,0.059375,611,0,-18780.791083,-18780.774666,18.389041,18.259131,18.267335,0.000000,0.000459,0.000000,0.000000,0.059084,0.017333,0.938000,633,8119469,171603,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
7101,7100,14502,1,61472216520,-98.430945,-0.037333,0.037333,0.061167,612,0,-18798.718833,-18798.702416,17.927750,17.806022,17.815297,0.000000,0.000792,0.000000,0.000000,0.060917,0.024458,0.914042,634,8107304,169052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
