frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms
15444,16.707458,16.720662,0.000000,6.033500,5.841903,0.191139,0.057917,0.013292,0.943209
15445,16.668125,16.685003,0.000000,5.656957,5.656457,0.000292,0.051334,0.041041,0.608458
15446,16.682500,16.679214,0.000000,6.148001,6.147418,0.000583,0.054750,0.060375,0.936249
15447,16.576042,16.528785,0.000000,5.513751,5.427959,0.085500,0.048542,0.014000,0.933209
15448,16.842708,16.804172,0.000000,6.222875,6.042111,0.180680,0.051750,0.013334,0.301584
15449,16.834167,16.826331,0.000000,6.230500,6.030320,0.200097,0.053667,0.013125,1.268499
15450,16.700542,16.688829,0.000000,5.752500,5.615653,0.136639,0.048375,0.011625,0.607959
15451,16.509416,16.468793,0.000000,5.855916,5.697486,0.158181,0.043625,0.032334,0.941875
15452,16.744667,16.726627,0.000000,6.207125,6.007612,0.199472,0.040542,0.011666,0.609666
15453,16.640875,16.673708,0.000000,5.967500,5.930833,0.036667,0.055042,0.012208,0.936541
15454,16.687333,16.676659,0.000000,6.384833,6.178903,0.205847,0.046209,0.012083,1.317875
15455,16.761542,16.772342,0.000000,6.159584,5.950278,0.209222,0.062083,0.011584,0.632792
15456,16.630500,16.570508,0.000000,5.986499,5.804694,0.181472,0.060292,0.011041,1.261499
15457,16.671167,16.646721,0.000000,6.086916,5.898944,0.187889,0.043250,0.010333,0.636375
15458,16.771375,16.773834,0.000000,6.245167,6.005986,0.239097,0.051000,0.012666,1.289292
15459,16.589750,16.627705,0.000000,6.098334,5.909069,0.189181,0.050625,0.050833,0.617292
15460,16.681583,16.619956,0.000000,6.323958,6.133111,0.190764,0.043208,0.010167,0.936709
15461,16.737125,16.705336,0.000000,6.376334,6.177570,0.198680,0.050958,0.014459,0.608625
15462,16.749250,16.737206,0.000000,5.866251,5.708528,0.157264,0.061958,0.021375,1.229874
15463,16.599625,16.611412,0.000000,5.820749,5.808958,0.011791,0.053750,0.012708,0.956708
15464,16.789875,16.741827,0.000000,6.355416,6.152445,0.202888,0.049292,0.011541,0.625167
15465,16.840417,16.891405,0.000000,5.874668,5.714236,0.159931,0.063875,0.014583,1.267500
15466,16.511041,16.445983,0.000000,6.044835,5.858945,0.185806,0.048000,0.022959,0.291875
15467,16.593834,16.585338,0.000000,6.195709,5.991737,0.203889,0.058458,0.012333,0.981000
15468,16.250250,16.235747,0.000000,5.947999,5.756861,0.190722,0.055083,0.063250,0.289791
15469,16.836750,16.860009,0.000000,5.583001,5.461902,0.120598,0.052375,0.032541,0.967166
15470,16.853375,16.836535,0.000000,5.596707,5.487861,0.108305,0.049125,0.025208,0.961417
15471,17.108875,17.123306,0.000000,5.942124,5.781360,0.160639,0.090666,0.024667,0.613958
15472,16.300250,16.212910,0.000000,5.925251,5.924625,0.000293,0.047250,0.018875,0.903416
15473,16.586041,16.614092,0.000000,6.401999,6.401584,0.000415,0.044750,0.012542,0.643959
15474,16.759334,16.715332,0.000000,6.207750,6.034235,0.173431,0.044750,0.018875,0.985458
15475,16.665833,16.649880,0.000000,6.256708,6.072194,0.184431,0.053917,0.013416,0.433166
15476,16.694750,16.700627,0.000000,6.220291,6.214126,0.006165,0.055250,0.015917,0.964333
15477,16.342708,16.392748,0.000000,6.272416,6.083652,0.188681,0.042167,0.078167,0.619583
15478,17.072459,16.999913,0.000000,5.979208,5.775236,0.203764,0.047625,0.013541,1.073333
15479,16.634000,16.616009,0.000000,6.337168,6.133695,0.203389,0.049541,0.009334,1.258542
15480,16.373083,16.393523,0.000000,6.250124,6.079194,0.170847,0.039042,0.046625,0.289250
15481,17.020917,16.961536,0.000000,5.577708,5.456819,0.120598,0.050208,0.018375,1.260001
15482,16.747875,16.760456,0.000000,6.286250,6.084320,0.201847,0.056500,0.011875,0.393875
15483,16.688875,16.654301,0.000000,6.043708,5.850069,0.193556,0.051375,0.012250,0.926000
15484,16.619416,16.603061,0.000000,6.151042,5.958195,0.192764,0.045375,0.011834,0.610583
15485,16.871125,16.885828,0.000000,6.096332,6.074000,0.022332,0.090250,0.020000,1.100334
15486,16.559250,16.511795,0.000000,5.903751,5.736778,0.166431,0.057750,0.013917,1.251666
15487,16.701875,16.702043,0.000000,6.105333,5.913611,0.191597,0.052250,0.014750,0.643417
15488,16.155875,16.236234,0.000000,6.010916,5.917736,0.093097,0.050584,0.141250,1.309333
15489,17.329334,17.238740,0.000000,5.489584,5.385986,0.103139,0.071375,0.016291,0.663292
15490,16.444208,16.413984,0.000000,5.663167,5.545027,0.117764,0.046875,0.012375,0.957167
15491,16.735375,16.710920,0.000000,6.180958,5.978611,0.202263,0.055417,0.012583,0.334542
15492,16.464000,16.453335,0.000000,5.953209,5.769903,0.183014,0.042333,0.010709,0.763541
15493,16.757333,16.730838,0.000000,5.522708,5.434152,0.088223,0.042709,0.012041,1.253292
15494,16.832417,16.818667,0.000000,6.353542,6.154320,0.199139,0.047125,0.009708,0.448083
15495,16.654458,16.635466,0.000000,5.606375,5.500486,0.105639,0.045917,0.043875,0.614375
15496,16.752875,16.756338,0.000000,6.142125,5.938986,0.203056,0.041959,0.008791,0.445708
15497,16.625667,16.609412,0.000000,6.220584,5.992362,0.228139,0.056708,0.013750,1.292791
15498,16.759625,16.734289,0.000000,6.010376,5.819861,0.189931,0.053000,0.012167,0.625500
15499,16.422417,16.418552,0.000000,6.016124,5.807027,0.208931,0.053250,0.012041,0.945208
15500,16.572250,16.568374,0.000000,5.496583,5.412486,0.083972,0.043791,0.012209,0.610458
15501,17.063583,17.014298,0.000000,5.788918,5.646528,0.142181,0.054083,0.015167,1.032374
15502,16.601625,16.615009,0.000000,6.071375,5.872319,0.198723,0.049875,0.012458,1.249167
15503,16.555292,16.542422,0.000000,6.203917,5.979403,0.224431,0.046916,0.010875,0.609417
15504,16.842208,16.850988,0.000000,5.328959,5.257903,0.070556,0.068667,0.016875,0.933083
15505,16.614292,16.577201,0.000000,5.034126,5.013152,0.020223,0.065208,0.016542,0.292500
15506,16.665208,16.658001,0.000000,5.728875,5.723403,0.005222,0.064333,0.015167,0.583083
15507,16.814417,16.749354,0.000000,6.412208,6.202028,0.210097,0.040750,0.030833,0.608750
15508,16.553166,16.587966,0.000000,5.363292,5.304569,0.058514,0.040292,0.019833,1.219707
15509,16.635209,16.579411,0.000000,5.192917,5.192251,0.000416,0.049458,0.012958,1.214916
15510,16.848208,16.882018,0.000000,5.556375,5.456819,0.099222,0.046542,0.019375,0.621792
15511,16.638167,16.590367,0.000000,5.342959,5.285986,0.056848,0.044958,0.014333,1.239792
15512,16.745916,16.704741,0.000000,5.450333,5.372236,0.077555,0.047500,0.011709,0.605625
15513,16.612959,16.659338,0.000000,5.721293,5.589778,0.131264,0.045625,0.027041,0.920209
15514,16.616125,16.549428,0.000000,5.537625,5.443444,0.093848,0.038541,0.021209,0.611792
15515,16.545416,16.512574,0.000000,5.491375,5.409792,0.081375,0.036792,0.013833,0.906542
15516,16.652959,16.700382,0.000000,5.850875,5.713319,0.137473,0.031083,0.032083,0.607625
15517,16.744291,16.734106,0.000000,4.767458,4.766986,0.000139,0.045375,0.039875,1.226624
15518,16.748709,16.728954,0.000000,5.570875,5.470236,0.100430,0.044750,0.017458,1.220917
15519,16.491500,16.483462,0.000000,5.438208,5.364444,0.073472,0.041041,0.028000,0.608708
15520,16.487291,16.657006,0.000000,4.940708,4.940027,0.000139,0.038334,0.211958,1.072667
15521,16.956500,16.725669,0.000000,5.290334,5.250876,0.039291,0.039125,0.014417,0.609459
15522,17.022250,17.028601,0.000000,5.523624,5.433361,0.089847,0.051792,0.013250,0.746374
15523,16.430375,16.428629,0.000000,4.717292,4.716791,0.000209,0.045542,0.045667,0.291375
15524,16.645042,16.550221,0.000000,5.451542,5.451001,0.000291,0.041958,0.012500,0.909291
15525,16.764042,16.818127,0.000000,5.476999,5.476375,0.000333,0.065833,0.038875,1.063042
15526,16.862500,16.843580,0.000000,6.278583,6.062527,0.215931,0.036708,0.017000,0.452208
15527,16.460333,16.437957,0.000000,5.165041,5.145376,0.019499,0.036333,0.030625,0.741958
15528,16.839375,16.803537,0.000000,5.703542,5.574444,0.128764,0.033250,0.011458,0.450084
15529,16.708875,16.702661,0.000000,5.508750,5.405694,0.102681,0.054458,0.014209,1.095792
15530,16.597583,16.617927,0.000000,5.220749,5.187736,0.032805,0.036417,0.030958,0.448833
15531,16.530459,16.480465,0.000000,4.818834,4.818334,0.000167,0.034458,0.012917,0.652792
15532,16.989166,17.008990,0.000000,5.763208,5.620152,0.142723,0.067750,0.022667,0.891416
15533,16.694875,16.658037,0.000000,5.021374,5.020986,0.000055,0.051375,0.015334,0.291250
15534,16.508125,16.515019,0.000000,5.609626,5.501778,0.107431,0.037000,0.030459,0.905042
15535,16.807750,16.754917,0.000000,5.802750,5.648944,0.153598,0.050209,0.014500,0.610250
15536,16.545084,16.558404,0.000000,5.387251,5.325126,0.061875,0.037083,0.029542,0.762499
15537,16.718541,16.703200,0.000000,5.832166,5.704319,0.127764,0.035292,0.029542,0.608292
15538,16.575959,16.510165,0.000000,5.832750,5.680361,0.152264,0.032166,0.029417,0.649334
15539,16.991208,17.032181,0.000000,5.399291,5.332945,0.065805,0.057250,0.021250,0.304583
15540,16.712417,16.694220,0.000000,5.296291,5.246069,0.049931,0.061458,0.013083,1.276751
15541,16.506625,16.451414,0.000000,5.355709,5.294527,0.060848,0.059500,0.029291,1.266750
15542,16.764250,16.746369,0.000000,5.350125,5.327918,0.021999,0.044166,0.017125,0.642000
15543,16.403583,16.420800,0.000000,5.656541,5.534194,0.122222,0.038542,0.010500,1.252042
15544,16.777375,16.782272,0.000000,5.190208,5.167194,0.022764,0.052333,0.040334,0.614583
15545,17.304958,17.316289,0.000000,5.966749,5.807069,0.159514,0.079625,0.033542,0.925375
15546,16.296334,16.276693,0.000000,5.378792,5.319111,0.059389,0.051750,0.060666,0.613000
15547,16.603208,16.579871,0.000000,5.992166,5.970041,0.022125,0.060583,0.020000,0.964709
15548,16.726958,16.694955,0.000000,5.786917,5.638486,0.148097,0.050292,0.018125,1.148750
15549,16.793125,16.696383,0.000000,5.773251,5.661028,0.111681,0.062209,0.013458,0.624542
15550,16.327417,16.382210,0.000000,5.513625,5.426708,0.086584,0.050542,0.013166,1.259208
15551,16.879417,16.842006,0.000000,6.003501,5.807195,0.196222,0.047041,0.010875,0.303750
15552,16.641750,16.647510,0.000000,5.983208,5.775819,0.207056,0.056375,0.014291,1.293458
15553,16.594416,16.600994,0.000000,5.823334,5.655486,0.167306,0.048792,0.015542,0.610000
15554,16.488792,16.481668,0.000000,5.719168,5.565528,0.153347,0.051125,0.014792,0.928000
15555,16.980208,16.928465,0.000000,4.705958,4.705250,0.000458,0.061959,0.031541,0.906208
15556,16.765459,16.786501,0.000000,5.551791,5.456319,0.095056,0.073541,0.013125,0.468625
15557,16.517041,16.526831,0.000000,5.380459,5.325418,0.054791,0.057000,0.053459,0.983291
15558,16.681875,16.614131,0.000000,5.664499,5.521986,0.142222,0.052875,0.028875,0.473125
15559,16.749459,16.797844,0.000000,5.590042,5.485319,0.104348,0.074875,0.082000,1.103583
15560,16.668250,16.633060,0.000000,4.477959,4.450918,0.026749,0.063000,0.033375,0.310750
15561,16.595375,16.565778,0.000000,5.606916,5.598333,0.008250,0.050000,0.051041,1.254500
15562,16.545833,16.523449,0.000000,5.767751,5.625152,0.142223,0.042833,0.014792,0.643250
15563,16.724542,16.711121,0.000000,5.231583,5.200292,0.031124,0.044291,0.016625,0.913208
15564,16.930166,16.971579,0.000000,5.327584,5.275709,0.051625,0.065417,0.032875,0.750249
15565,16.646250,16.553379,0.000000,5.577583,5.477361,0.099681,0.056125,0.043250,0.646541
15566,16.604417,16.653901,0.000000,5.503958,5.409903,0.093722,0.052958,0.053209,1.246375
15567,16.899208,16.829833,0.000000,5.589000,5.481278,0.107347,0.066959,0.024208,0.624375
15568,16.552750,16.562457,0.000000,5.040459,5.011666,0.028709,0.048459,0.012583,0.951834
15569,16.752625,16.697743,0.000000,5.738875,5.605778,0.132597,0.048250,0.041000,0.609458
15570,16.602834,16.614125,0.000000,5.685666,5.552569,0.132681,0.054291,0.019584,0.898375
15571,16.669458,16.673572,0.000000,5.379958,5.313458,0.066417,0.052958,0.018042,0.587209
15572,16.772375,16.774808,0.000000,5.913375,5.718611,0.194681,0.049792,0.019333,0.615375
15573,16.451000,16.403346,0.000000,5.654124,5.538069,0.115764,0.049708,0.011334,1.260791
15574,16.736500,16.756696,0.000000,5.761791,5.623194,0.138389,0.042458,0.021042,0.611542
15575,16.794583,16.725838,0.000000,5.949084,5.790028,0.158931,0.047167,0.009792,0.770416
15576,16.548250,16.545446,0.000000,5.907127,5.739278,0.167431,0.037792,0.009167,0.620083
15577,16.719000,16.737125,0.000000,6.028875,5.856236,0.172556,0.043042,0.014083,0.930168
15578,16.848625,16.806963,0.000000,5.984209,5.830362,0.153722,0.075750,0.016542,0.608584
15579,16.551459,16.571367,0.000000,5.558458,5.441944,0.116014,0.051625,0.013291,1.281749
15580,16.501208,16.475918,0.000000,5.941540,5.767027,0.174430,0.039000,0.011667,1.245249
15581,16.563875,16.573009,0.000000,5.511124,5.422278,0.088597,0.047958,0.028709,0.608250
15582,16.881583,16.812460,0.000000,5.311625,5.252458,0.058959,0.042875,0.013917,1.252584
15583,16.775334,16.739592,0.000000,5.911375,5.744611,0.166681,0.050875,0.014833,0.289625
15584,16.820541,16.868491,0.000000,6.185918,6.015737,0.170097,0.061667,0.052917,0.933291
15585,16.557375,16.506784,0.000000,5.859042,5.701861,0.156931,0.041000,0.010209,0.608041
15586,16.600792,16.638411,0.000000,5.730501,5.598611,0.131473,0.054583,0.020959,0.756792
15587,16.675250,16.615332,0.000000,5.952749,5.775444,0.177222,0.053625,0.017708,1.067625
15588,16.693875,16.698474,0.000000,5.795957,5.646069,0.149472,0.049708,0.010500,0.468792
15589,16.711667,16.734706,0.000000,7.115793,6.953111,0.162598,0.049583,0.031875,1.079459
15590,16.835083,16.756365,0.000000,7.089291,6.912444,0.176764,0.046333,0.011375,0.306875
15591,16.568708,16.576370,0.000000,7.026542,6.847111,0.179348,0.043750,0.015959,0.997625
15592,16.627959,16.586036,0.000000,7.166458,6.992945,0.173430,0.044458,0.016083,0.303042
15593,16.619416,16.627577,0.000000,7.026375,7.017626,0.008749,0.042084,0.008458,0.951833
15594,16.888667,16.886246,0.000000,7.196625,7.007194,0.189348,0.037833,0.008542,0.633833
15595,16.622958,16.566463,0.000000,7.192250,7.023070,0.169097,0.046584,0.026625,0.953875
15596,16.756792,16.774113,0.000000,7.235541,7.057111,0.178347,0.054083,0.024500,1.313417
15597,16.551542,16.572491,0.000000,7.056042,6.865860,0.190098,0.047208,0.013750,0.303833
15598,16.709916,16.649535,0.000000,6.984751,6.982667,0.002084,0.053959,0.016041,0.977667
15599,16.410792,16.510303,0.000000,7.207333,6.987570,0.219597,0.108167,0.020083,0.297208
15600,16.982125,16.899301,0.000000,6.091167,5.897486,0.193597,0.052750,0.013375,0.946334
15601,16.630958,16.585619,0.000000,7.100292,6.932445,0.167764,0.040667,0.007958,0.445375
15602,16.646584,16.649757,0.000000,7.358041,7.162361,0.195597,0.045708,0.018208,0.681333
15603,16.731833,16.738077,0.000000,7.291083,7.115152,0.175847,0.051083,0.037375,1.285709
15604,16.736042,16.703802,0.000000,6.327667,6.154195,0.173389,0.046708,0.012208,0.627333
15605,16.866791,16.831872,0.000000,6.283167,6.091070,0.191889,0.064459,0.039791,1.281916
15606,16.508500,16.543677,0.000000,5.957501,5.780778,0.176431,0.051750,0.044375,0.626750
15607,16.723292,16.699498,0.000000,6.122417,5.929444,0.192889,0.051042,0.018666,0.931042
15608,16.597792,16.518829,0.000000,6.301000,6.118153,0.182806,0.050041,0.012334,0.498917
15609,17.024625,17.074940,0.000000,6.053167,5.854236,0.198848,0.053958,0.035875,0.936666
15610,16.000333,16.052148,0.000000,5.728542,5.597111,0.130889,0.044917,0.082625,0.611667
15611,16.967208,16.881585,0.000000,5.433250,5.362070,0.070847,0.058000,0.041250,1.274333
15612,16.779709,16.761692,0.000000,6.153541,5.975194,0.178264,0.049750,0.010166,1.249500
15613,16.742666,16.733911,0.000000,6.211167,6.014736,0.196348,0.042417,0.017833,0.290208
15614,16.302584,16.364703,0.000000,5.948625,5.923250,0.025375,0.116333,0.020208,0.984750
15615,17.034208,16.947650,0.000000,5.605457,5.478361,0.126597,0.048000,0.011042,0.647709
15616,16.631833,16.580256,0.000000,6.231459,6.057403,0.173972,0.050125,0.015959,0.939917
15617,16.712834,16.757909,0.000000,6.263333,6.068403,0.194847,0.055583,0.038542,0.637750
15618,16.416708,16.355140,0.000000,6.091166,5.899902,0.191181,0.044125,0.011083,1.136666
15619,16.866917,16.840207,0.000000,6.169666,5.986861,0.182722,0.055250,0.021500,1.259251
15620,16.405541,16.437714,0.000000,6.272584,6.069570,0.202889,0.039084,0.078375,0.308833
15621,16.959834,16.906084,0.000000,5.518750,5.429611,0.088931,0.050583,0.014875,1.241250
15622,16.809416,16.814216,0.000000,6.251418,6.049778,0.201556,0.046959,0.010375,0.297291
15623,16.691667,16.675251,0.000000,6.124584,5.927403,0.197097,0.050250,0.013375,0.962125
15624,16.374625,16.316509,0.000000,5.859916,5.698986,0.160597,0.052792,0.012000,0.609625
15625,16.888625,16.911542,0.000000,5.920541,5.751194,0.168973,0.043333,0.012584,0.959709
15626,16.715667,16.732743,0.000000,6.046791,6.002250,0.044541,0.100083,0.016875,1.268834
15627,16.832375,16.790577,0.000000,5.934584,5.766694,0.167765,0.054250,0.045958,0.644250
15628,16.577625,16.602298,0.000000,6.070375,5.871361,0.198931,0.052000,0.020500,1.248876
15629,16.882916,16.868340,0.000000,5.387958,5.377361,0.006472,0.063542,0.043292,0.620875
15630,16.535167,16.511502,0.000000,5.665000,5.586069,0.078639,0.049875,0.016917,0.943375
15631,16.812750,16.792699,0.000000,6.200709,6.028361,0.172223,0.039042,0.017208,0.382167
15632,16.569750,16.566078,0.000000,5.891333,5.889528,0.001680,0.063125,0.022792,0.950250
15633,16.597708,16.535783,0.000000,5.414042,5.340903,0.072889,0.059209,0.014291,0.304375
15634,16.660625,16.645422,0.000000,5.882208,5.881166,0.000667,0.055917,0.014542,1.254042
15635,16.714625,16.733706,0.000000,6.067041,5.873653,0.193305,0.039375,0.015417,0.724791
15636,16.693917,16.677168,0.000000,5.801708,5.655861,0.145514,0.049917,0.011666,0.634041
15637,16.630000,16.623955,0.000000,6.351751,6.172861,0.178806,0.046167,0.050000,0.970166
15638,16.699875,16.665792,0.000000,6.227917,6.035569,0.192264,0.044542,0.009250,0.304709
15639,17.062042,17.088677,0.000000,6.082583,5.928194,0.154306,0.052583,0.022125,1.103291
15640,16.427875,16.371667,0.000000,6.019500,5.847611,0.171764,0.036500,0.025708,0.655000
15641,16.607041,16.621751,0.000000,6.273875,6.081195,0.192639,0.045292,0.051458,1.084250
15642,16.666125,16.625573,0.000000,6.009625,6.008958,0.000667,0.041709,0.013166,0.963500
15643,16.927750,16.939263,0.000000,5.869250,5.757486,0.111680,0.064417,0.012333,0.307875
15644,16.458334,16.443455,0.000000,6.195416,6.003320,0.192013,0.043625,0.010083,1.335959
15645,16.644541,16.628918,0.000000,6.160542,6.160125,0.000417,0.047750,0.015667,0.600417
15646,17.110667,17.118963,0.000000,6.244708,6.058236,0.186347,0.068458,0.024584,0.952875
15647,16.244375,16.220788,0.000000,5.552833,5.456028,0.096555,0.049292,0.019333,0.366625
15648,16.704375,16.671449,0.000000,6.222084,6.052486,0.169515,0.040667,0.010333,0.964667
15649,16.719875,16.689257,0.000000,6.330999,6.139111,0.191805,0.040417,0.013083,1.253250
15650,16.599375,16.589536,0.000000,6.361791,6.166028,0.195680,0.045542,0.010666,0.622625
15651,16.393333,16.406224,0.000000,6.150958,6.145958,0.005000,0.042750,0.034750,0.692708
15652,16.804667,16.791704,0.000000,5.801375,5.797624,0.003376,0.041250,0.021667,0.607083
15653,16.871167,16.813874,0.000000,6.227707,6.040069,0.187597,0.046791,0.010125,0.966957
15654,16.739500,16.753040,0.000000,6.237416,6.058277,0.179097,0.042291,0.016000,0.289292
15655,16.607375,16.588668,0.000000,6.287666,6.097194,0.190389,0.037166,0.018792,0.940916
15656,16.668625,16.653501,0.000000,6.313042,6.124028,0.188931,0.042375,0.016166,0.616417
15657,16.389125,16.424210,0.000000,6.242042,6.063611,0.178347,0.041833,0.064708,1.105333
15658,16.873083,16.871372,0.000000,4.859000,4.828916,0.029626,0.052125,0.062792,0.780083
15659,16.680125,16.611829,0.000000,5.999000,5.811986,0.186722,0.047833,0.019500,0.620083
15660,16.720417,16.709793,0.000000,5.639918,5.524944,0.114681,0.049208,0.023792,1.270542
