frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
72606,16.654500,16.532962,10.653076,0.000000,5.945333,5.764362,0.180887,0.043208,0.010958,0.618625,637,8055546,135654,0,7210
72607,16.650416,16.581418,11.442990,0.000000,5.913043,5.909877,0.003166,0.053167,0.040875,0.970833,632,8095665,139259,0,5408
72608,16.822000,16.622701,10.719771,0.000000,6.031583,5.875862,0.155638,0.050792,0.012542,0.305083,633,8080211,134030,0,5408
72609,16.815084,16.937163,10.967349,0.000000,6.065167,5.891613,0.173470,0.175791,0.082834,1.287375,638,8071255,136482,0,7210
72610,16.417791,16.092700,11.765877,0.000000,4.897084,4.895043,0.001791,0.053875,0.043125,0.293333,633,8079979,137253,0,5408
72611,16.748167,16.592669,10.608376,0.000000,6.085958,5.906987,0.178887,0.047458,0.012209,0.963625,632,8064836,134364,0,5408
72612,16.621833,16.510082,10.566701,0.000000,6.131166,5.962196,0.168887,0.044125,0.013167,0.953708,640,8086499,135424,0,7210
72613,16.687375,16.599079,10.732966,0.000000,5.999833,5.849070,0.150679,0.043084,0.011208,0.376459,631,8080328,138064,0,5408
72614,16.727125,16.586962,10.654173,0.000000,6.229625,6.066612,0.162971,0.042125,0.009125,1.298708,644,8080104,134573,0,5408
72615,16.636709,16.509363,11.477971,0.000000,5.959374,5.959044,0.000330,0.043166,0.019709,0.610042,639,8071263,137686,0,7210
72616,16.545333,16.440984,10.724873,0.000000,6.021333,6.020835,0.000498,0.055667,0.035958,0.967708,634,8094880,139053,0,5541
72617,16.811333,16.681127,11.818997,0.000000,5.639750,5.638875,0.000541,0.055542,0.011417,0.607958,630,8064581,141117,0,5408
72618,16.977584,16.863601,11.027851,0.000000,6.062624,5.877738,0.184595,0.072541,0.019417,0.905875,640,8071050,138565,0,7210
72619,16.462041,16.346070,12.062402,0.000000,5.201208,5.200876,0.000207,0.072375,0.021667,0.581084,632,8080297,137463,0,5408
72620,16.816292,16.693080,10.895702,0.000000,5.813292,5.663945,0.148805,0.055375,0.014958,0.621875,633,8075631,136902,0,6297
72621,16.121833,16.089339,11.222461,0.000000,4.966959,4.966669,0.000165,0.043500,0.114625,1.217250,655,8195699,144556,0,6981
72622,17.013042,16.801180,11.921984,0.000000,4.935501,4.935043,0.000166,0.044375,0.027833,0.625667,624,7972146,143820,0,5408
72623,16.803500,16.656502,11.119162,0.000000,5.555791,5.456945,0.098680,0.037083,0.033125,1.268209,641,8070830,135560,0,7210
72624,16.588583,16.479290,12.253783,0.000000,5.349583,5.349210,0.000289,0.038959,0.029166,0.628333,631,8080199,136918,0,5408
72625,16.620042,16.442842,11.872495,0.000000,5.700250,5.699793,0.000332,0.034708,0.009292,0.913083,629,8049331,137030,0,5408
72626,16.858458,16.757841,10.858000,0.000000,5.964875,5.795737,0.169013,0.031417,0.008708,0.616625,641,8086473,134757,0,7210
72627,16.564334,16.431379,11.074073,0.000000,5.420792,5.358585,0.062082,0.038958,0.030042,1.021417,631,8064768,137787,0,5408
72628,16.797291,16.664970,11.151294,0.000000,5.531041,5.437778,0.093013,0.047250,0.032584,1.216667,633,8095681,135040,0,5408
72629,16.576292,16.474871,10.994798,0.000000,5.503624,5.415611,0.087805,0.034708,0.030709,0.615208,642,8086434,135443,0,7210
72630,16.683083,16.517290,10.917057,0.000000,5.649126,5.536238,0.112804,0.030084,0.009583,1.230041,631,8064789,135653,0,5408
72631,16.736042,16.602881,11.122743,0.000000,5.481416,5.398028,0.083222,0.042208,0.010834,0.620333,632,8080235,136072,0,5408
72632,16.245292,16.300215,10.661632,0.000000,5.659376,5.539070,0.120139,0.031166,0.172375,1.224916,650,8129547,137896,0,7811
72633,16.945458,16.655658,11.964449,0.000000,4.859875,4.859585,0.000165,0.033250,0.030208,0.610125,626,8018448,151386,0,5408
72634,16.920667,16.831750,11.212161,0.000000,5.655500,5.540112,0.115305,0.061958,0.026500,0.917126,633,8095686,137486,0,5408
72635,16.425000,16.246070,10.622546,0.000000,5.642834,5.526153,0.116555,0.037583,0.011375,0.608209,639,8057656,138680,0,7458
72636,16.721916,16.593618,11.687550,0.000000,5.015583,5.015044,0.000331,0.033917,0.011125,1.074749,630,8076800,141834,0,5408
72637,16.778709,16.661871,10.938490,0.000000,5.892458,5.760321,0.132054,0.032958,0.017292,0.919499,632,8080230,136995,0,5408
72638,16.755000,16.627575,10.962626,0.000000,5.768458,5.645112,0.123221,0.031958,0.015708,0.451834,640,8071040,134004,0,7210
72639,16.655333,16.512618,10.937489,0.000000,5.602001,5.495404,0.106430,0.032708,0.008875,1.094667,634,8078996,137186,0,5632
72640,16.758792,16.646499,11.877200,0.000000,4.837249,4.836820,0.000180,0.047291,0.021167,0.619708,632,8080231,147085,0,5408
72641,16.565166,16.399435,11.803087,0.000000,5.505376,5.505070,0.000139,0.037334,0.017916,1.066083,639,8055613,135115,0,7210
72642,16.976959,16.887620,11.145950,0.000000,5.751751,5.614988,0.136638,0.032041,0.026334,0.608292,632,8095718,137748,0,5408
72643,16.561541,16.424513,11.420407,0.000000,5.173833,5.173445,0.000138,0.054000,0.040584,1.240250,633,8080130,136467,0,5408
72644,16.554042,16.408695,10.876284,0.000000,5.559251,5.461778,0.097305,0.037250,0.014250,1.218501,661,8060546,135219,0,9251
72645,16.567708,16.407792,11.061331,0.000000,5.381416,5.324544,0.056706,0.038209,0.030500,0.621250,630,8064771,139826,0,5408
72646,16.810875,16.691740,11.150833,0.000000,5.566126,5.464862,0.101138,0.033667,0.009792,1.266083,635,8095631,137901,0,5408
72647,16.701167,16.585173,11.322877,0.000000,5.274749,5.235236,0.039347,0.039458,0.020417,0.618042,637,8070968,137043,0,7210
72648,16.642458,16.512333,11.088002,0.000000,5.434291,5.361987,0.072138,0.039917,0.038500,0.932709,633,8080296,135783,0,5408
72649,16.951167,16.823661,11.327082,0.000000,5.511334,5.420529,0.090721,0.055417,0.013750,0.608167,632,8071630,134216,0,5408
72650,16.350167,16.227345,10.968710,0.000000,5.282875,5.242875,0.039916,0.037416,0.033709,0.849083,642,8096207,134440,0,7210
72651,16.757208,16.586523,11.005621,0.000000,5.737416,5.630211,0.107205,0.034083,0.016500,0.963875,628,8048134,135606,0,5408
72652,17.081958,16.932242,11.293913,0.000000,5.788750,5.670362,0.118263,0.052542,0.013500,0.309500,632,8080218,134927,0,5408
72653,16.426792,16.346631,11.267917,0.000000,5.148042,5.115876,0.032000,0.054958,0.035834,0.927750,639,8071004,133028,0,7210
72654,16.818458,16.696425,11.240952,0.000000,5.453250,5.377112,0.075763,0.050459,0.018583,0.645084,632,8095682,135201,0,5408
72655,16.719167,16.542538,11.314179,0.000000,5.256832,5.217251,0.039415,0.052625,0.012458,0.951708,630,8064859,132570,0,5408
72656,16.471125,16.357908,11.128876,0.000000,5.456751,5.424043,0.032499,0.052708,0.013292,0.616709,641,8070967,131757,0,7210
72657,16.712917,16.618959,11.256047,0.000000,6.113749,6.096669,0.017080,0.055375,0.012333,0.934417,629,8095628,134585,0,5408
72658,16.763833,16.639054,10.646036,0.000000,6.319458,6.150653,0.168680,0.050042,0.012666,1.226875,634,8080277,133362,0,5408
72659,16.561250,16.443542,10.497213,0.000000,6.359250,6.193362,0.165804,0.053000,0.015292,0.611250,639,8055510,131719,0,7210
72660,16.688583,16.576579,10.681131,0.000000,6.290957,6.137612,0.153262,0.047250,0.013334,1.231624,632,8095672,134824,0,5408
72661,16.653042,16.538589,10.589239,0.000000,6.399084,6.230195,0.168805,0.047500,0.040375,0.311458,633,8080235,132898,0,5408
72662,16.650625,16.503792,10.464708,0.000000,6.424875,6.252279,0.172471,0.049375,0.011708,1.288250,639,8055555,131687,0,7210
72663,16.773292,16.647462,10.753154,0.000000,6.302792,6.147488,0.155179,0.042833,0.009500,0.290750,631,8080223,135276,0,5408
72664,16.829583,16.713619,10.666621,0.000000,6.380999,6.201695,0.179221,0.041667,0.013875,0.932750,632,8080343,132517,0,5408
72665,16.385667,16.254612,11.270827,0.000000,6.106792,6.100668,0.006124,0.042875,0.010583,0.641584,641,8070937,131483,0,7210
72666,16.619333,16.518845,10.660085,0.000000,6.320040,6.165362,0.154595,0.042458,0.013042,0.941709,638,8126084,136676,0,5541
72667,16.876667,16.771133,11.040677,0.000000,5.736624,5.603903,0.132388,0.050208,0.023375,0.999875,639,8049064,141102,0,5408
72668,16.436166,16.324754,10.323733,0.000000,6.279709,6.113279,0.166346,0.047459,0.011375,0.483542,650,8144752,137315,0,7870
72669,17.324750,17.192576,12.065668,0.000000,5.493874,5.488252,0.005414,0.080584,0.037458,1.038250,622,7987558,145582,0,5408
72670,16.251292,16.140836,10.741706,0.000000,5.392292,5.328695,0.063347,0.053583,0.020500,0.303500,632,8080239,133950,0,5408
72671,16.732792,16.621025,10.857884,0.000000,6.010667,5.880946,0.129638,0.053291,0.021209,1.296208,641,8086472,136705,0,7210
72672,16.675916,16.546477,10.893138,0.000000,6.233583,6.233002,0.000581,0.053709,0.015791,0.417417,632,8080230,134180,0,5408
72673,16.806459,16.705710,10.701348,0.000000,6.338249,6.170445,0.167721,0.054250,0.040250,0.790042,634,8074589,134676,0,6523
72674,16.326291,16.195206,10.288173,0.000000,6.213083,6.056279,0.156721,0.045500,0.012667,0.647250,643,8122032,133403,0,6280
72675,16.945167,16.827706,10.989738,0.000000,5.977916,5.824071,0.153762,0.045000,0.010792,1.284583,630,8033904,141104,0,5408
72676,16.645917,16.524641,10.568537,0.000000,6.218292,6.053654,0.164555,0.055916,0.012917,0.961375,641,8086454,133242,0,7210
72677,16.802833,16.675575,10.719496,0.000000,6.229791,6.070737,0.158929,0.053625,0.013458,0.652250,630,8064785,135434,0,5408
72678,16.658458,16.546908,10.684579,0.000000,6.364292,6.202946,0.161262,0.053417,0.012458,1.308708,631,8064850,132370,0,5408
72679,16.571334,16.428951,10.471407,0.000000,6.137459,5.969029,0.168347,0.055333,0.052583,0.290916,640,8086567,133911,0,7210
72680,16.733125,16.636874,10.725021,0.000000,6.182875,6.026196,0.156471,0.052375,0.013375,1.269959,632,8064693,135162,0,5408
72681,16.562041,16.437828,11.276176,0.000000,6.113708,6.107169,0.006539,0.047500,0.013000,0.643208,632,8080181,133457,0,5408
72682,16.712334,16.606248,10.614962,0.000000,6.327000,6.162696,0.164221,0.046583,0.013083,0.748834,643,8101964,134253,0,7210
72683,16.733416,16.616814,11.494825,0.000000,6.155251,6.147711,0.007540,0.045834,0.014291,0.598083,631,8062020,135612,0,5408
72684,16.616125,16.456716,10.921252,0.000000,6.222416,6.215461,0.006955,0.046250,0.015209,0.662792,630,8067530,132879,0,5408
72685,16.772334,16.658790,10.719781,0.000000,6.302583,6.132987,0.169513,0.046333,0.009708,1.263376,641,8086402,134533,0,7210
72686,16.602458,16.511298,10.631037,0.000000,6.159709,6.012321,0.147304,0.050583,0.011834,0.312917,632,8064783,135401,0,5408
72687,16.464250,16.375026,10.459459,0.000000,6.298210,6.144405,0.153721,0.044375,0.045917,0.953458,642,8191418,138306,0,5818
72688,16.891750,16.755196,11.192916,0.000000,5.565416,5.466903,0.098138,0.047833,0.022584,0.616667,636,7988471,146779,0,7210
72689,16.772042,16.618661,10.810665,0.000000,6.030541,5.842029,0.188387,0.064416,0.019834,0.943957,629,8049393,137215,0,5408
72690,16.585166,16.480159,11.432697,0.000000,5.915375,5.902071,0.013096,0.047959,0.018958,0.914167,631,8080163,136290,0,5408
72691,16.333584,16.290436,10.316586,0.000000,6.162582,5.994403,0.168096,0.046166,0.106417,0.316875,642,8075631,137352,0,7210
72692,17.069541,16.899947,11.369518,0.000000,5.688750,5.679751,0.008832,0.046209,0.038041,1.167792,632,8091047,144217,0,5408
72693,16.717000,16.546605,10.636959,0.000000,6.145501,5.997196,0.148221,0.053917,0.011125,0.641875,630,8064824,135246,0,5408
72694,16.714375,16.636342,10.695079,0.000000,6.229458,6.052987,0.176430,0.047250,0.057125,1.006667,642,8101861,136211,0,7210
72695,16.296750,16.161656,10.313929,0.000000,5.853417,5.701113,0.152221,0.041000,0.020042,0.661291,633,8064016,140195,0,5593
72696,17.086625,16.961122,11.201539,0.000000,5.760167,5.609529,0.150180,0.045584,0.017541,0.976499,635,8094437,140820,0,5595
72697,16.590084,16.495337,11.247772,0.000000,5.245291,5.210903,0.034138,0.041833,0.052500,0.661791,641,8055511,147344,0,7210
72698,16.910750,16.775330,10.907813,0.000000,6.027709,5.877445,0.150180,0.049458,0.015125,1.233083,630,8080220,137918,0,5408
72699,16.466791,16.305439,11.459860,0.000000,5.889875,5.888712,0.001163,0.053750,0.018125,1.079417,631,8064814,133369,0,5408
72700,16.765042,16.644216,10.724527,0.000000,5.955668,5.781779,0.173847,0.055917,0.014416,0.611875,640,8070977,139687,0,7210
72701,16.784833,16.717386,10.872984,0.000000,5.844709,5.688778,0.155680,0.049917,0.015167,1.273417,632,8095686,141328,0,5408
72702,16.663709,16.517864,10.717246,0.000000,5.801167,5.654154,0.146805,0.050583,0.049792,0.622000,632,8080235,137247,0,5408
72703,16.828291,16.683502,10.691196,0.000000,6.047708,5.880070,0.167513,0.069542,0.042458,0.947875,638,8055543,136603,0,7210
72704,16.516459,16.416637,10.739540,0.000000,5.674584,5.535778,0.138555,0.043583,0.023583,0.290709,632,8095689,138527,0,5408
72705,16.722833,16.620467,10.650582,0.000000,6.250834,6.082280,0.168471,0.044667,0.017125,1.006750,632,8080214,134624,0,5408
72706,16.611542,16.478256,10.493447,0.000000,6.275082,6.106653,0.168346,0.046958,0.011792,1.261374,639,8055597,132795,0,7210
72707,16.723958,16.612510,10.753582,0.000000,6.191541,6.038404,0.153054,0.052042,0.013458,0.655375,634,8095635,136101,0,5408
72708,16.751375,16.608047,10.582954,0.000000,6.427333,6.253780,0.173470,0.048833,0.015542,1.271125,631,8064813,131415,0,5408
72709,16.598875,16.512343,10.960974,0.000000,5.859208,5.849668,0.009540,0.066208,0.031209,0.311000,641,8070975,133604,0,7210
72710,16.757417,16.635034,10.737627,0.000000,6.171834,6.021321,0.150471,0.052541,0.039500,0.988126,634,8095703,135375,0,5408
72711,16.695416,16.560960,10.575324,0.000000,6.247042,6.079738,0.167221,0.041542,0.010500,0.398375,631,8080205,133310,0,5408
72712,16.383917,16.253336,10.304220,0.000000,6.296291,6.129820,0.166388,0.053292,0.013291,0.941541,642,8070422,133604,0,7343
72713,16.976667,16.872668,11.159902,0.000000,5.714459,5.586278,0.127889,0.056166,0.026584,0.957833,632,8080065,142316,0,5408
72714,16.729500,16.615374,10.649668,0.000000,6.185042,6.019946,0.164971,0.087333,0.028667,0.649125,633,8080246,132838,0,5408
72715,16.505958,16.355998,10.418156,0.000000,6.015458,5.846153,0.169222,0.049167,0.011375,1.098666,642,8086498,135010,0,7210
72716,16.741792,16.599777,10.711437,0.000000,6.193374,6.038487,0.154804,0.051500,0.010791,0.607375,630,8049280,134944,0,5408
72717,16.685958,16.623925,10.687670,0.000000,6.078791,5.912446,0.166262,0.045833,0.020750,0.972251,630,8095704,136269,0,5408
72718,16.640542,16.501514,10.550062,0.000000,6.292167,6.123279,0.168763,0.050541,0.013917,0.304042,641,8071052,132493,0,7210
72719,16.763375,16.658089,10.781879,0.000000,6.027708,5.879488,0.148137,0.050916,0.011500,1.327293,633,8080193,136730,0,5408
72720,16.736166,16.602625,10.696477,0.000000,6.219541,6.074321,0.145137,0.042459,0.010791,0.664041,639,8080235,133421,0,5408
72721,16.383250,16.282132,10.323079,0.000000,6.104708,5.939362,0.165263,0.055417,0.011833,1.248333,645,8115872,136914,0,7476
72722,16.864875,16.744929,11.627003,0.000000,5.195374,5.194250,0.000958,0.060417,0.018792,1.370084,629,8033912,145377,0,5408
72723,16.694167,16.553421,11.201945,0.000000,6.028250,6.001461,0.026789,0.056167,0.013583,0.327333,631,8080227,134782,0,5408
72724,16.759583,16.708578,10.875044,0.000000,6.001292,5.863487,0.137722,0.063250,0.051625,1.384207,640,8071080,136562,0,7210
72725,16.593417,16.395552,10.507386,0.000000,5.936875,5.764738,0.172054,0.043833,0.010792,0.517292,632,8064737,135194,0,5408
72726,16.663958,16.578175,11.208838,0.000000,6.146668,6.123170,0.023498,0.057542,0.027458,0.936375,630,8082505,135337,0,5408
72727,16.666875,16.529874,10.668792,0.000000,6.194250,6.045029,0.149138,0.045167,0.046042,0.525083,641,8084243,136101,0,7210
72728,16.474459,16.381999,10.518328,0.000000,6.280791,6.126237,0.154429,0.053708,0.029792,0.961334,638,8116575,132568,0,5556
72729,17.133166,17.000249,10.996439,0.000000,5.926000,5.748487,0.177346,0.062542,0.018125,0.953250,642,8079322,143326,0,7380
72730,16.458084,16.341134,11.977132,0.000000,5.072001,5.040252,0.031540,0.053125,0.022666,0.609459,628,8018382,140132,0,5408
72731,16.731916,16.593035,10.763711,0.000000,6.117665,5.969695,0.147929,0.047875,0.015375,1.259624,635,8095635,136658,0,5408
72732,16.538875,16.423583,10.656075,0.000000,6.038666,6.017377,0.021289,0.048959,0.019791,0.297417,639,8071053,134715,0,7210
72733,16.783084,16.660669,10.764651,0.000000,6.109043,5.955696,0.153305,0.054291,0.012750,0.956500,633,8080185,138075,0,5408
72734,16.838291,16.781492,11.564168,0.000000,5.970499,5.966362,0.003929,0.069500,0.043167,0.311250,633,8080247,134982,0,5408
72735,16.769625,16.628204,10.866999,0.000000,5.730208,5.598737,0.130971,0.094750,0.031459,0.961167,642,8070981,133532,0,7210
72736,16.562750,16.424995,11.689137,0.000000,4.624291,4.621070,0.002972,0.056209,0.017958,0.601917,629,8075912,135091,0,5408
72737,16.564375,16.417705,10.530378,0.000000,6.086583,5.936737,0.149763,0.068417,0.034292,0.632250,632,8084545,135476,0,5408
72738,16.722209,16.594494,10.607915,0.000000,6.115500,5.946571,0.168846,0.065291,0.013917,1.103708,639,8071147,134862,0,7210
72739,16.664833,16.552975,10.663660,0.000000,5.949540,5.797028,0.152429,0.055458,0.013125,0.608750,631,8080111,138040,0,5408
72740,16.644667,16.516167,10.584546,0.000000,6.122208,5.968279,0.153846,0.055333,0.013750,1.282833,634,8080426,134847,0,5408
72741,16.673541,16.549944,10.546331,0.000000,6.385459,6.211487,0.173888,0.049750,0.009959,0.290042,639,8070895,133385,0,7210
72742,16.648125,16.525415,10.608283,0.000000,6.307834,6.152112,0.155638,0.048459,0.010166,0.954500,630,8064673,134478,0,5408
72743,16.700667,16.581871,10.692329,0.000000,6.319251,6.164779,0.154388,0.040000,0.019458,0.611250,634,8095695,136085,0,5408
72744,16.407958,16.307889,10.386470,0.000000,6.241542,6.072363,0.169096,0.054792,0.048333,1.081083,643,8054585,135305,0,7393
72745,16.708417,16.601736,11.643173,0.000000,4.992750,4.988335,0.004082,0.059500,0.019167,0.924042,638,8132280,148921,0,5602
72746,16.896250,16.792136,11.221967,0.000000,5.560624,5.459903,0.100472,0.055500,0.052167,0.653000,629,8042538,142196,0,5408
72747,16.715917,16.540372,10.911904,0.000000,6.007001,6.006628,0.000373,0.056791,0.039584,0.945917,639,8055608,137480,0,7210
72748,16.749208,16.610935,10.699664,0.000000,6.134874,5.975737,0.159054,0.046625,0.019208,0.312709,632,8080221,138191,0,5408
72749,16.384875,16.297656,10.400509,0.000000,6.144833,5.991529,0.153179,0.049625,0.019417,1.308167,636,8110298,136600,0,5549
72750,16.950917,16.843280,10.930617,0.000000,5.960458,5.785696,0.174679,0.057791,0.027417,0.650750,639,8055562,143337,0,7210
72751,16.731375,16.592270,10.810851,0.000000,5.928416,5.793945,0.134388,0.047958,0.037458,0.958083,653,8069695,139440,0,7449
72752,16.692208,16.585851,10.683175,0.000000,6.261417,6.106071,0.155263,0.056625,0.018542,1.263083,632,8080224,134178,0,5408
72753,16.724208,16.557241,10.579459,0.000000,6.197876,6.030571,0.167221,0.044959,0.013458,0.477375,639,8055577,135920,0,7210
72754,16.702500,16.609542,10.692711,0.000000,6.310125,6.153195,0.156846,0.038417,0.040750,1.065791,631,8095643,136944,0,5408
72755,16.706542,16.596676,10.692575,0.000000,6.243708,6.091362,0.152263,0.050958,0.039584,0.622375,632,8080263,137418,0,5408
72756,16.595208,16.487117,11.101127,0.000000,6.070916,6.038419,0.032497,0.054584,0.019791,0.952416,638,8070982,136253,0,7210
72757,16.702709,16.572133,10.694458,0.000000,6.154876,6.005612,0.149180,0.041833,0.017458,0.289208,632,8080227,139178,0,5408
72758,16.787041,16.669634,10.708952,0.000000,6.262749,6.104029,0.158637,0.053209,0.015708,0.958625,632,8080317,136043,0,5408
72759,16.559709,16.417583,10.688245,0.000000,6.157125,6.134919,0.022206,0.047916,0.011834,0.350084,638,8055468,133817,0,7210
72760,16.801666,16.710799,10.806950,0.000000,6.259166,6.101362,0.157721,0.051625,0.011125,1.127250,634,8095695,136492,0,5408
