frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other
19834,16.741625,16.615429,11.280388,0.000000,5.425709,5.343181,0.082236,0.060333,0.017500,0.653875,643,8070892,153220,0,7210,0,2,7208,0,4680,2528,0,0
19835,16.779583,16.669009,12.350130,0.000000,4.424625,4.424055,0.000445,0.076750,0.035125,0.949250,654,8085199,155642,0,7449,0,2,7447,0,3510,3937,0,0
19836,16.642500,16.507281,12.186249,0.000000,5.157959,5.128430,0.029112,0.072125,0.012833,0.655083,628,8064690,150869,0,5408,0,2,5406,0,3510,1896,0,0
19837,16.487167,16.379021,11.167590,0.000000,5.222250,5.198681,0.023402,0.068791,0.033667,1.350584,641,8055529,150151,0,7210,0,2,7208,0,4680,2528,0,0
19838,16.834250,16.688623,11.491716,0.000000,5.257834,5.200472,0.057153,0.058083,0.051083,0.608834,634,8095679,154248,0,5408,0,2,5406,0,3510,1896,0,0
19839,16.675291,16.569881,11.459615,0.000000,5.342417,5.335805,0.006362,0.057792,0.034125,0.900249,632,8080196,151143,0,5408,0,2,5406,0,3510,1896,0,0
19840,16.629375,16.515229,11.223762,0.000000,5.339417,5.283056,0.056194,0.070209,0.036250,0.607209,642,8070971,152024,0,7210,0,2,7208,0,4680,2528,0,0
19841,16.237584,16.303033,11.191341,0.000000,5.180208,5.167222,0.012778,0.053375,0.254708,1.254875,642,8202813,155615,0,5588,0,2,5586,0,3510,2076,0,0
19842,16.772333,16.589654,11.439525,0.000000,5.256833,5.245721,0.010820,0.054167,0.164708,1.310792,624,7956070,156702,0,5565,0,2,5563,0,3510,2053,0,0
19843,17.257833,17.031338,12.681853,0.000000,4.427584,4.426931,0.000236,0.089334,0.022458,0.652958,645,8084860,168164,0,7463,0,2,7461,0,4680,2781,0,0
19844,16.071459,16.043700,11.515212,0.000000,4.640334,4.630430,0.009737,0.066875,0.181083,0.969708,636,8110101,155986,0,5586,0,2,5584,0,3510,2074,0,0
19845,17.080000,16.873245,12.157586,0.000000,4.858960,4.833472,0.025196,0.076875,0.020291,0.635167,629,8033895,158226,0,5408,0,2,5406,0,3510,1896,0,0
19846,16.318333,16.242275,11.249454,0.000000,5.015500,4.994597,0.020653,0.054667,0.163541,0.973832,646,8132743,156585,0,7210,0,2,7208,0,4680,2528,0,0
19847,17.267333,17.091086,13.605584,0.000000,3.776292,3.775722,0.000195,0.059375,0.051334,0.654459,634,8015745,184621,0,5914,0,2,5912,0,3510,2402,0,0
19848,16.879625,16.803454,12.160008,0.000000,5.167083,5.166305,0.000112,0.079709,0.063416,0.707583,644,8095630,149191,0,5408,0,2,5406,0,3510,1896,0,0
19849,16.715084,16.557034,11.575655,0.000000,4.982042,4.981264,0.000236,0.086875,0.021708,0.619333,640,8055556,147091,0,7210,0,2,7208,0,4680,2528,0,0
19850,16.472666,16.337246,11.198891,0.000000,5.142251,5.125222,0.016570,0.077084,0.013416,0.627417,631,8077760,145332,0,5408,0,2,5406,0,3510,1896,0,0
19851,16.531959,16.364822,11.963119,0.000000,4.513875,4.513388,0.000237,0.066791,0.017459,1.244041,632,8067271,146494,0,5408,0,2,5406,0,3510,1896,0,0
19852,18.038208,17.927630,12.355591,0.000000,4.606499,4.606014,0.000194,0.059542,0.017041,0.625625,644,8115795,153349,0,7535,0,2,7533,0,4680,2853,0,0
19853,15.309250,15.188793,14.108468,0.000000,1.935917,1.935431,0.000320,0.062833,0.038917,0.898126,630,8049153,167541,0,5408,0,2,5406,0,3510,1896,0,0
19854,16.744833,16.585128,11.790224,0.000000,4.891876,4.891347,0.000195,0.062667,0.010583,0.623542,631,8061894,158374,0,5972,0,2,6944,0,4536,2408,0,0
19855,16.707417,16.638400,12.705630,0.000000,4.208833,4.208222,0.000277,0.065042,0.040583,0.920500,640,8091253,160521,0,6646,0,2,5670,0,3654,2016,0,0
19856,16.667375,16.513573,12.308350,0.000000,4.445583,4.445097,0.000236,0.063917,0.036750,1.246792,634,8093738,159271,0,5408,0,2,5406,0,3510,1896,0,0
19857,16.715667,16.566878,12.975053,0.000000,4.523750,4.523305,0.000237,0.062833,0.017958,0.608708,639,8055596,156905,0,7210,0,2,7208,0,4680,2528,0,0
19858,16.681208,16.597168,12.327132,0.000000,4.501666,4.494222,0.007194,0.058875,0.037042,1.180500,633,8095811,158650,0,5408,0,2,5406,0,3510,1896,0,0
19859,16.622500,16.497247,12.175289,0.000000,4.542833,4.542472,0.000153,0.059958,0.037209,0.610209,632,8080040,155581,0,5408,0,2,5406,0,3510,1896,0,0
19860,16.672583,16.538472,12.031003,0.000000,4.725583,4.725013,0.000195,0.060042,0.031708,1.240958,638,8055574,154643,0,7210,0,2,7208,0,4680,2528,0,0
19861,16.730459,16.563291,12.062120,0.000000,4.682708,4.682306,0.000235,0.063125,0.017458,0.607583,631,8080215,155807,0,5408,0,2,5406,0,3510,1896,0,0
19862,16.720541,16.581283,12.156336,0.000000,4.626916,4.626138,0.000320,0.060625,0.010042,0.913750,634,8080396,154614,0,5408,0,2,5406,0,3510,1896,0,0
19863,16.651125,16.536007,11.994615,0.000000,4.750416,4.749929,0.000237,0.055084,0.017500,0.627750,640,8055544,154066,0,7210,0,2,7208,0,4680,2528,0,0
19864,16.740667,16.599382,12.568534,0.000000,4.317208,4.316681,0.000069,0.059542,0.011416,1.253708,634,8095633,156590,0,5408,0,2,5406,0,3510,1896,0,0
19865,16.637875,16.489797,11.873378,0.000000,4.812875,4.812222,0.000278,0.053458,0.016209,1.231250,630,8064702,153957,0,5408,0,2,5406,0,3510,1896,0,0
19866,16.714292,16.615213,12.235514,0.000000,4.581666,4.581096,0.000320,0.059208,0.011417,0.612708,640,8070991,153410,0,7210,0,2,7208,0,4680,2528,0,0
19867,16.626291,16.518045,12.222169,0.000000,4.552000,4.551514,0.000402,0.053834,0.027375,1.258625,634,8095681,154492,0,5408,0,2,5406,0,3510,1896,0,0
19868,16.635875,16.483011,11.872717,0.000000,4.796625,4.796222,0.000153,0.053292,0.014333,0.609417,632,8080330,153303,0,5408,0,2,5406,0,3510,1896,0,0
19869,16.666542,16.547878,12.068211,0.000000,4.659916,4.659471,0.000279,0.056750,0.011083,1.227459,640,8061004,152419,0,7210,0,2,7208,0,4680,2528,0,0
19870,16.709167,16.567528,12.239999,0.000000,4.545000,4.544389,0.000319,0.054291,0.026625,0.295042,632,8074669,153250,0,5408,0,2,5406,0,3510,1896,0,0
19871,16.617916,16.488339,12.088801,0.000000,4.607292,4.606764,0.000278,0.049459,0.009958,0.985792,630,8080288,153346,0,5408,0,2,5406,0,3510,1896,0,0
19872,16.656167,16.534138,11.836665,0.000000,4.817626,4.817013,0.000154,0.050750,0.008917,1.259541,641,8070969,153327,0,7210,0,2,7208,0,4680,2528,0,0
19873,16.702292,16.576702,12.003949,0.000000,4.728792,4.728306,0.000277,0.048208,0.009750,0.621250,633,8080243,154115,0,5408,0,2,5406,0,3510,1896,0,0
19874,16.246375,16.335347,11.803426,0.000000,4.777709,4.776889,0.000403,0.041791,0.220667,1.240583,642,8189824,160305,0,5584,0,2,5582,0,3510,2072,0,0
19875,17.078083,16.722624,13.353130,0.000000,3.817333,3.816721,0.000362,0.056375,0.016917,0.607875,638,7958220,170464,0,7614,0,2,7612,0,4680,2932,0,0
19876,16.718042,16.607340,11.971998,0.000000,4.804916,4.804306,0.000402,0.056791,0.009459,0.908166,632,8080238,154439,0,5408,0,2,5406,0,3510,1896,0,0
19877,16.704875,16.582691,11.837581,0.000000,4.843083,4.842680,0.000237,0.056166,0.031792,0.447959,631,8080404,147604,0,5408,0,2,5406,0,3510,1896,0,0
19878,16.682208,16.546501,11.868203,0.000000,4.855167,4.854180,0.000237,0.047042,0.009208,0.917500,640,8070863,148652,0,7210,0,2,7208,0,4680,2528,0,0
19879,16.665000,16.550411,11.731073,0.000000,4.920125,4.919765,0.000152,0.045667,0.026083,0.455666,633,8080172,148444,0,5408,0,2,5406,0,3510,1896,0,0
19880,16.721417,16.576487,11.911004,0.000000,4.877668,4.877097,0.000237,0.053833,0.011625,1.225833,634,8095668,148693,0,5408,0,2,5406,0,3510,1896,0,0
19881,16.727500,16.601521,11.655920,0.000000,5.073458,5.073013,0.000237,0.066750,0.019041,0.743000,638,8055605,147130,0,7210,0,2,7208,0,4680,2528,0,0
19882,16.819500,16.695674,12.258713,0.000000,4.580625,4.544181,0.036111,0.066791,0.013167,0.307542,634,8095684,149442,0,5408,0,2,5406,0,3510,1896,0,0
19883,16.611166,16.492077,12.097288,0.000000,4.560125,4.559806,0.000236,0.086584,0.028666,1.243375,632,8080169,146724,0,5408,0,2,5406,0,3510,1896,0,0
19884,16.622584,16.529570,11.960602,0.000000,4.630583,4.629805,0.000320,0.072750,0.024083,0.321916,640,8071083,147094,0,7210,0,2,7208,0,4680,2528,0,0
19885,16.739041,16.577263,11.934516,0.000000,4.803792,4.803473,0.000152,0.076959,0.024666,0.934042,633,8080169,148425,0,5408,0,2,5406,0,3510,1896,0,0
19886,16.616167,16.463386,11.555611,0.000000,4.992458,4.991430,0.000611,0.067167,0.012791,0.618875,632,8080213,146103,0,5408,0,2,5406,0,3510,1896,0,0
19887,17.036833,17.004205,13.432384,0.000000,3.673792,3.672763,0.000445,0.113167,0.037125,0.601583,641,8101981,147599,0,7210,0,2,7208,0,4680,2528,0,0
19888,16.675959,16.466344,15.214310,0.000000,0.000792,0.000000,0.000000,0.084250,0.016208,0.584626,630,8033813,146542,0,5408,0,2,5406,0,3510,1896,0,0
19889,16.627000,16.522662,13.584729,0.000000,2.984750,2.983972,0.000195,0.122750,0.024333,0.292584,635,8111128,148490,0,5408,0,2,5406,0,3510,1896,0,0
19890,16.772333,16.568599,12.767040,0.000000,3.872417,3.783680,0.088112,0.091958,0.014459,0.933833,639,8040119,146282,0,7210,0,2,7208,0,4680,2528,0,0
19891,16.568250,16.450750,12.496284,0.000000,4.034167,4.001181,0.032278,0.111833,0.037500,0.297666,633,8080208,147510,0,5408,0,2,5406,0,3510,1896,0,0
19892,16.715875,16.639789,12.770343,0.000000,4.039083,4.034639,0.003736,0.101125,0.013500,0.638000,636,8126765,148046,0,5408,0,2,5406,0,3510,1896,0,0
19893,16.613667,16.448505,11.996583,0.000000,4.540458,4.539222,0.000403,0.092125,0.014791,0.299000,637,8026890,146448,0,7210,0,2,7208,0,4680,2528,0,0
19894,17.083458,17.009667,12.817126,0.000000,4.241418,4.240056,0.000736,0.109250,0.020875,0.606625,633,8093199,148847,0,5408,0,2,5406,0,3510,1896,0,0
19895,15.832083,15.715495,11.667553,0.000000,4.210375,4.200763,0.009278,0.102667,0.023542,0.600626,641,8171926,153861,0,5624,0,2,5622,0,3510,2112,0,0
19896,17.324625,17.185092,13.502720,0.000000,3.827500,3.824055,0.000112,0.093375,0.025917,0.635417,633,7993547,156546,0,7210,0,2,7208,0,4680,2528,0,0
19897,16.202709,16.034629,11.912875,0.000000,4.217208,4.216556,0.000194,0.085625,0.019833,0.923125,634,8031609,151279,0,5865,0,2,5863,0,3510,2353,0,0
19898,16.810666,16.709413,13.307074,0.000000,3.711209,3.710264,0.000320,0.080667,0.021250,0.625208,645,8186230,166120,0,5760,0,2,5758,0,3510,2248,0,0
19899,17.201292,17.115827,12.482287,0.000000,4.683832,4.677638,0.005820,0.113708,0.023250,0.798500,635,8010432,153862,0,7210,0,2,7208,0,4680,2528,0,0
19900,16.443042,16.288416,11.971823,0.000000,4.433876,4.422514,0.010861,0.089250,0.021083,0.318375,631,8063576,146904,0,5408,0,2,5406,0,3510,1896,0,0
19901,16.164333,16.055639,11.375790,0.000000,4.738792,4.738139,0.000195,0.085000,0.028542,0.623000,639,8140831,141445,0,5630,0,2,5628,0,3510,2118,0,0
19902,16.901458,16.732802,12.822458,0.000000,4.122917,4.122513,0.000070,0.077292,0.016583,0.589667,637,8024668,159254,0,7210,0,2,7208,0,4680,2528,0,0
19903,16.799542,16.694206,12.073622,0.000000,4.692415,4.685472,0.006444,0.078250,0.022083,0.349375,633,8080262,152320,0,5408,0,2,5406,0,3510,1896,0,0
19904,15.953250,16.121672,11.844931,0.000000,4.501459,4.500847,0.000320,0.060833,0.315459,0.664833,659,8237382,160014,0,7858,0,2,7856,0,4680,3176,0,0
19905,17.280500,16.851451,12.901372,0.000000,4.442708,4.442013,0.000403,0.067042,0.012125,0.468916,619,7900995,159164,0,5408,0,2,5406,0,3510,1896,0,0
19906,16.733875,16.645304,11.467259,0.000000,5.225834,5.207097,0.018528,0.088833,0.025334,0.932792,631,8089580,149863,0,5408,0,2,5406,0,3510,1896,0,0
19907,16.677833,16.516438,11.382337,0.000000,5.116542,5.091347,0.024820,0.084167,0.028625,0.469167,631,8045315,149528,0,6205,0,2,6944,0,4536,2408,0,0
19908,16.655667,16.570946,11.969136,0.000000,4.894542,4.873055,0.021237,0.080375,0.021292,0.936583,642,8105945,151582,0,6413,0,2,5670,0,3654,2016,0,0
19909,16.692542,16.523512,11.463930,0.000000,5.128625,5.115848,0.012277,0.070666,0.028834,0.462875,631,8064779,148663,0,5408,0,2,5406,0,3510,1896,0,0
19910,16.649625,16.540548,11.257799,0.000000,5.294333,5.254180,0.039903,0.069666,0.031500,0.764291,642,8086475,150180,0,7210,0,2,7208,0,4680,2528,0,0
19911,16.693708,16.595298,11.490672,0.000000,5.135958,5.125304,0.010362,0.070875,0.018708,0.960750,632,8080253,150675,0,5408,0,2,5406,0,3510,1896,0,0
19912,16.708292,16.577721,11.245862,0.000000,5.350500,5.292806,0.057444,0.078333,0.014625,0.471875,630,8064779,149291,0,5408,0,2,5406,0,3510,1896,0,0
19913,16.636750,16.515391,11.374416,0.000000,5.189041,5.177388,0.011362,0.066833,0.013958,0.769416,640,8070972,149947,0,7210,0,2,7208,0,4680,2528,0,0
19914,16.685541,16.555432,11.842203,0.000000,5.110875,5.104513,0.006195,0.063250,0.032292,0.610458,634,8080196,150217,0,5408,0,2,5406,0,3510,1896,0,0
19915,16.698042,16.564538,11.196706,0.000000,5.368458,5.307181,0.060694,0.065208,0.012792,0.911708,632,8080238,149144,0,5408,0,2,5406,0,3510,1896,0,0
19916,16.720042,16.615134,11.369837,0.000000,5.294208,5.241139,0.052903,0.075708,0.027708,0.610167,641,8071176,150170,0,7210,0,2,7208,0,4680,2528,0,0
19917,16.662875,16.548910,11.664596,0.000000,4.925458,4.924763,0.000362,0.071666,0.013459,0.934124,632,8080049,149914,0,5408,0,2,5406,0,3510,1896,0,0
19918,16.666333,16.548862,11.402416,0.000000,5.182750,5.171306,0.011236,0.066875,0.015333,0.918168,632,8080247,148930,0,5408,0,2,5406,0,3510,1896,0,0
19919,16.415958,16.303178,11.494874,0.000000,5.251208,5.250722,0.000195,0.073167,0.016625,0.647209,646,8131602,154816,0,7426,0,2,7424,0,4680,2744,0,0
19920,17.091750,16.958370,12.647905,0.000000,4.540124,4.529179,0.010570,0.078000,0.013334,1.014333,630,8034217,158789,0,5408,0,2,5406,0,3510,1896,0,0
19921,16.634000,16.520954,11.627069,0.000000,4.971041,4.970723,0.000152,0.068750,0.022500,0.641750,632,8079915,149155,0,5408,0,2,5406,0,3510,1896,0,0
19922,16.693167,16.589759,11.771474,0.000000,4.950209,4.949722,0.000237,0.079000,0.013125,0.951750,647,8132176,153708,0,7359,0,2,7357,0,4680,2677,0,0
19923,16.682250,16.564455,11.908575,0.000000,4.734043,4.733472,0.000195,0.078208,0.035250,0.647000,627,8002785,154472,0,5408,0,2,5406,0,3510,1896,0,0
19924,16.772917,16.658887,11.171679,0.000000,5.479750,5.396556,0.082694,0.065375,0.047333,0.948833,633,8080230,145364,0,5408,0,2,5406,0,3510,1896,0,0
19925,16.286958,16.145321,10.770738,0.000000,5.486708,5.481180,0.005278,0.069792,0.013833,0.612167,645,8100717,142236,0,7432,0,2,7430,0,4680,2750,0,0
19926,16.916750,16.797967,13.079178,0.000000,4.328666,4.322971,0.005404,0.077875,0.018667,0.923959,630,8064782,159480,0,5408,0,2,5406,0,3510,1896,0,0
19927,16.663000,16.521822,11.804506,0.000000,4.843958,4.836681,0.007069,0.069208,0.014625,1.057959,631,8064990,152056,0,5408,0,2,5406,0,3510,1896,0,0
19928,16.126542,16.231371,11.421354,0.000000,4.978250,4.977597,0.000278,0.053166,0.278334,0.610625,659,8252681,161068,0,7858,0,2,7856,0,4680,3176,0,0
19929,16.997500,16.649888,12.676572,0.000000,4.631375,4.626597,0.004487,0.076750,0.014875,1.098791,621,7924951,162663,0,5552,0,2,5550,0,3510,2040,0,0
19930,16.873041,16.784967,12.306575,0.000000,4.605042,4.600556,0.004319,0.074292,0.025958,0.607250,632,8064785,157394,0,5408,0,2,5406,0,3510,1896,0,0
19931,16.646459,16.533204,11.460806,0.000000,5.057168,5.044639,0.009820,0.080416,0.020250,0.760167,640,8071186,151991,0,7210,0,2,7208,0,4680,2528,0,0
19932,16.752041,16.622655,12.181964,0.000000,5.126999,5.123638,0.003195,0.076417,0.014292,0.608208,632,8080049,152396,0,5408,0,2,5406,0,3510,1896,0,0
19933,16.400959,16.263081,11.087667,0.000000,5.221459,5.200390,0.020736,0.065791,0.012292,0.903875,635,8094829,154334,0,5561,0,2,5559,0,3510,2049,0,0
19934,16.887500,16.784998,12.148075,0.000000,4.746750,4.700639,0.045944,0.071083,0.036625,0.927916,637,8040083,159389,0,7210,0,2,7208,0,4680,2528,0,0
19935,16.665500,16.534217,11.706470,0.000000,4.894332,4.883638,0.010403,0.074125,0.013750,0.609792,632,8080334,152442,0,5408,0,2,5406,0,3510,1896,0,0
19936,16.706875,16.598788,12.087710,0.000000,5.201624,5.201056,0.000152,0.091750,0.023375,0.601666,630,8064717,150870,0,5408,0,2,5406,0,3510,1896,0,0
19937,16.682583,16.558643,11.562297,0.000000,4.964583,4.964055,0.000070,0.072167,0.014416,0.447708,642,8088080,151557,0,7210,0,2,7208,0,4680,2528,0,0
19938,16.718292,16.584376,11.646340,0.000000,5.004417,4.963388,0.040779,0.066833,0.018542,1.253334,632,8078494,151431,0,5408,0,2,5406,0,3510,1896,0,0
19939,16.698583,16.593582,11.506777,0.000000,5.132499,5.108431,0.023777,0.074500,0.023417,0.609083,635,8095698,151372,0,5408,0,2,5406,0,3510,1896,0,0
19940,16.658042,16.532376,11.453913,0.000000,5.130083,5.113430,0.016403,0.071125,0.014416,0.920918,641,8055499,150998,0,7210,0,2,7208,0,4680,2528,0,0
19941,16.655541,16.525457,11.509492,0.000000,5.080166,5.057513,0.022362,0.065500,0.021084,0.912750,631,8080381,151247,0,5408,0,2,5406,0,3510,1896,0,0
19942,16.752584,16.634464,11.643841,0.000000,5.066875,5.066431,0.000319,0.071708,0.019583,0.626458,655,8075678,152990,0,7449,0,2,7447,0,3510,3937,0,0
19943,16.450208,16.355634,11.247258,0.000000,5.128625,5.102555,0.025820,0.067792,0.048291,1.294124,648,8156160,157777,0,7458,0,2,7456,0,4680,2776,0,0
19944,16.538667,16.459558,12.075711,0.000000,4.549917,4.549430,0.000279,0.070958,0.069375,0.634750,632,8048400,162000,0,5592,0,2,5590,0,3510,2080,0,0
19945,17.064500,16.886055,12.497177,0.000000,4.591166,4.590723,0.000110,0.073125,0.018541,1.244875,627,8033845,159845,0,5408,0,2,5406,0,3510,1896,0,0
19946,16.673375,16.550429,11.511197,0.000000,5.114167,5.098556,0.015444,0.068166,0.026625,0.611000,641,8055563,150798,0,7210,0,2,7208,0,4680,2528,0,0
19947,16.711041,16.601182,11.699849,0.000000,4.951084,4.928972,0.018820,0.073625,0.024042,1.135624,632,8091069,150536,0,5408,0,2,5406,0,3510,1896,0,0
19948,16.716792,16.599165,11.806888,0.000000,4.897167,4.896723,0.000194,0.066083,0.039167,0.634458,631,8084805,149665,0,5408,0,2,5406,0,3510,1896,0,0
19949,16.626917,16.504125,11.507914,0.000000,5.025291,5.020722,0.004403,0.074833,0.024208,0.773917,641,8055529,150529,0,7210,0,2,7208,0,4680,2528,0,0
19950,16.714500,16.610265,12.199278,0.000000,4.545000,4.544221,0.000529,0.070333,0.047125,0.960750,634,8095717,154177,0,5408,0,2,5406,0,3510,1896,0,0
19951,16.344458,16.187500,11.368309,0.000000,4.888208,4.887639,0.000278,0.060458,0.013209,0.641542,633,8063435,152154,0,5656,0,2,5654,0,3510,2144,0,0
19952,16.901958,16.819501,12.114534,0.000000,4.917917,4.917430,0.000195,0.065667,0.037625,1.315375,641,8070973,155861,0,7210,0,2,7208,0,4680,2528,0,0
19953,16.837125,16.707169,12.184247,0.000000,4.994624,4.987679,0.006529,0.088709,0.030083,0.632584,632,8095765,151592,0,5408,0,2,5406,0,3510,1896,0,0
19954,16.867625,16.764991,11.815574,0.000000,5.023665,4.995972,0.027402,0.116875,0.034584,0.946209,633,8080164,149575,0,5408,0,2,5406,0,3510,1896,0,0
19955,16.560542,16.424789,11.830265,0.000000,4.673750,4.672347,0.000778,0.074750,0.018708,0.639000,640,8071010,151391,0,7210,0,2,7208,0,4680,2528,0,0
19956,16.567625,16.432964,11.931393,0.000000,4.643209,4.642263,0.000737,0.070417,0.048125,1.114333,632,8080281,150101,0,5408,0,2,5406,0,3510,1896,0,0
19957,16.721792,16.596122,11.858846,0.000000,5.146624,5.146222,0.000152,0.067291,0.021250,1.280250,633,8084170,149626,0,5408,0,2,5457,0,3510,1947,0,0
19958,16.677958,16.552993,11.710543,0.000000,4.956875,4.956305,0.000320,0.076667,0.031708,0.622167,638,8067079,151494,0,7210,0,2,7157,0,4680,2477,0,0
19959,16.662917,16.512275,11.472340,0.000000,5.099749,5.071471,0.028070,0.066375,0.017916,1.115000,630,8064704,149369,0,5408,0,2,5406,0,3510,1896,0,0
19960,16.722541,16.631668,11.601494,0.000000,5.073751,5.073098,0.000278,0.063959,0.018583,0.608833,639,8087793,151208,0,7006,0,2,7124,0,4599,2528,0,0
19961,16.694542,16.566001,11.680499,0.000000,4.957625,4.944389,0.012903,0.081125,0.011083,0.951501,633,8063538,150165,0,5612,0,2,5490,0,3591,1896,0,0
19962,16.647125,16.520082,11.869037,0.000000,4.793250,4.783013,0.009945,0.064375,0.033458,0.610750,630,8080326,149799,0,5408,0,2,5406,0,3510,1896,0,0
19963,16.172667,16.218463,11.260660,0.000000,4.960751,4.960181,0.000236,0.067708,0.170167,0.595334,657,8206317,156358,0,7858,0,2,7856,0,4680,3176,0,0
19964,16.874041,16.597533,12.291919,0.000000,4.474543,4.465431,0.008737,0.059792,0.025333,0.639000,626,7955446,162605,0,5639,0,2,5637,0,3510,2127,0,0
19965,17.013250,16.900175,12.503440,0.000000,4.550376,4.538513,0.011696,0.076542,0.054000,0.928792,634,8080585,158435,0,5408,0,2,5406,0,3510,1896,0,0
19966,16.680334,16.584036,11.510921,0.000000,5.123833,5.101723,0.021902,0.090416,0.038834,1.189167,640,8070661,150543,0,7210,0,2,7208,0,4680,2528,0,0
19967,16.630875,16.516287,11.583205,0.000000,5.028584,5.028014,0.000195,0.076083,0.034708,0.630125,633,8080266,150448,0,5408,0,2,5406,0,3510,1896,0,0
19968,16.756500,16.602921,11.577432,0.000000,5.121459,5.120638,0.000654,0.076041,0.029834,0.754918,631,8064785,149011,0,5408,0,2,5406,0,3510,1896,0,0
19969,16.703166,16.598407,11.909280,0.000000,5.084167,5.083431,0.000444,0.071875,0.032084,0.612542,641,8086422,150661,0,7210,0,2,7208,0,4680,2528,0,0
19970,16.658709,16.539126,11.606872,0.000000,4.920501,4.919847,0.000195,0.067416,0.045042,0.751917,632,8080292,149844,0,5408,0,2,5406,0,3510,1896,0,0
19971,16.675166,16.536546,11.449917,0.000000,5.148751,5.143097,0.005362,0.070167,0.014000,0.608709,633,8072315,148666,0,5408,0,2,5406,0,3510,1896,0,0
19972,16.640625,16.509208,11.354093,0.000000,5.215710,5.189390,0.026153,0.072542,0.019125,0.759916,638,8063448,149413,0,7210,0,2,7208,0,4680,2528,0,0
