present_frame,emulated_frame,previous_pc,pc
3424,49919,8035c4d4,80360e7c
3424,49919,800bef00,80360624
3424,49919,8033a5d0,8033a708
3424,49919,80372648,803683d4
3424,49919,80342f64,803572f8
3424,49920,8035c1c8,80361248
3424,49920,8036e2a4,80369160
3424,49920,8006ac90,800a1500
3424,49920,80397448,8039aab8
3424,49920,80038ff8,8016a5d4
3425,49920,80378a24,8036c6f0
3425,49920,8033fba0,8036c91c
3425,49920,803711f4,8036c76c
3425,49920,8036c894,8037c4ec
3425,49920,8033fb64,8036c8e4
3425,49920,8038f0bc,803213f0
3425,49920,8035c544,80360e7c
3425,49920,8033d33c,8035ed58
3425,49920,8036067c,8033b248
3425,49920,8033af78,8033aff0
3425,49920,8037259c,8035bee4
3425,49920,80360e7c,8035c578
3425,49920,8033da7c,8033b740
3425,49920,8035d218,8033fc1c
3425,49920,8035ed64,80361c58
3425,49920,8037c4ec,8036c8b0
3425,49920,80377b6c,8036c904
3425,49920,803408d4,8036c8d8
3425,49920,8035d800,80361b54
3425,49920,8035fc4c,8036ca70
3425,49920,80324858,803412fc
3425,49920,8039e390,803a19d4
3425,49920,8033e9a4,80383508
3425,49921,801a2c24,800199b0
3425,49921,80361274,8035ccec
3425,49921,803622dc,8035cd30
3425,49921,800500e8,800587a4
3425,49921,80380374,80361ddc
3426,49921,8009f1ec,803683d4
3426,49921,8036c648,8035cfb4
3426,49921,8035ed0c,8033d33c
3426,49921,80360e7c,8035c578
3426,49921,8036053c,80363558
3426,49921,803789f8,80378a34
3426,49921,8039d8e0,8033a5d0
3426,49921,8036c8b0,803408d4
3426,49921,8035fc24,8036ca88
3426,49921,8033d278,8035ed0c
3426,49921,80363550,8035f76c
3426,49921,80003100,8033d0bc
3426,49921,80338db0,8033d4f0
3426,49921,8033d6f4,8035ec60
3426,49921,80087008,801c4d10
3426,49921,80361b48,8035d800
3426,49921,8036c8e4,80377b6c
3426,49921,80360750,8033eaf0
3426,49921,8033b740,8033ae54
3426,49921,8036c894,8037c4ec
3426,49921,8035f158,8035e94c
3426,49921,80360014,8033ebec
3426,49921,803a68b8,8033f450
3426,49921,80338db0,8033d4f0
3426,49922,80369138,8036df0c
3426,49922,8036e930,8006e6f4
3426,49922,80376b80,80369138
3426,49922,80378414,80324a70
3426,49922,8036e98c,8035c198
3427,49922,8037257c,8035c4d4
3427,49922,8036d3a8,8037839c
3427,49922,80378414,80324a70
3427,49922,80378698,8036c894
3427,49922,8036c688,8035cfb4
3427,49922,8036c91c,803789f8
3427,49922,8033a708,8039d920
3427,49922,803789f8,80378a44
3427,49922,8035ed58,8033d6a0
3427,49922,80361b48,8035d800
3427,49922,80360760,8033ea18
3427,49922,8033d23c,8035ecc4
3427,49922,80338e2c,8033d768
3427,49922,8035ed0c,8033d33c
3427,49922,8035fb6c,80361bd0
3427,49922,80087008,801c4d10
3427,49922,8036c8b0,803408d4
3427,49922,8035ed64,800bf058
3427,49922,8035f804,803788cc
3427,49922,8037c4ec,8036c8b0
3427,49922,8036c8e4,80377b6c
3427,49922,8033b7ec,803a0d7c
3427,49922,8036cb1c,8035c544
3427,49922,80345738,803490cc
3427,49923,8035cd30,8036127c
3427,49923,8036ea24,8036cd5c
3427,49923,800caac8,8006aaac
3427,49923,80397448,8039aab8
3428,49923,80223788,80029120
3428,49923,8036c8d8,8033fb64
3428,49923,8036067c,8033b248
3428,49923,8037259c,8035bee4
3428,49923,8036c880,80378698
3428,49923,80383594,8033b3ec
3428,49923,80276a80,8035ea9c
3428,49923,80378a54,8036c6f0
3428,49923,8000320c,80360e10
3428,49923,803608e0,803835d8
3428,49923,8033d6cc,8035ed64
3428,49923,80361b90,8035fb6c
3428,49923,8035f82c,80363530
3428,49923,8033d794,8035ec6c
3428,49923,8037252c,8036c180
3428,49923,803408d4,803723d8
3428,49923,8000e444,803667f8
3428,49923,8036c904,8033fba0
3428,49923,8036c8d8,8033fb64
3428,49923,803408d4,8036c8d8
3428,49923,8035ed58,8033d6a0
3428,49923,8036c32c,80377b6c
3428,49923,8039d8c8,8033aa98
3428,49923,8033ecc0,803606bc
3428,49923,80342f44,80342f64
3428,49924,80361274,8035ccec
3428,49924,8035c1d0,80369c8c
3428,49924,80324a70,803783f0
3428,49924,8000d8f4,8000d940
3429,49924,8033c7c0,80363e10
3429,49924,8035cfb4,8036c688
3429,49924,80363530,8035f83c
3429,49924,8033fba0,8036c91c
3429,49924,80360638,803608e8
3429,49924,8033fb64,8036c8e4
3429,49924,803a0d7c,803a19c4
3429,49924,8033f7a8,8036cb1c
3429,49924,8033aff0,8033b13c
3429,49924,803788cc,8035f82c
3429,49924,80360694,8033ecc0
3429,49924,8035bee4,8037257c
3429,49924,8033e73c,80360704
3429,49924,80383578,80360638
3429,49924,8035d548,8035eb08
3429,49924,80372234,803408d4
3429,49924,8036c894,8037c4ec
3429,49924,80377b6c,8036c904
3429,49924,800bf07c,8035fa58
3429,49924,80378a34,8036c6f0
3429,49924,8035d238,8033fc1c
3429,49924,800c8738,80080904
3429,49924,8005c868,8038f098
3429,49924,8036076c,8033ea84
3429,49925,8035c1d0,8036e9b4
3429,49925,8036e908,8035c198
3429,49925,80369138,8036df0c
3429,49925,80270f6c,80268828
3429,49925,8036127c,8035c1d0
3430,49925,80324a70,80378420
3430,49925,8033b3ec,80383578
3430,49925,8033e638,8036071c
3430,49925,8036c6a0,803723f8
3430,49925,8033d33c,8035ed58
3430,49925,8037842c,8036d55c
3430,49925,8033fe2c,8037d9e4
3430,49925,8000ee8c,80087014
3430,49925,803788cc,8035f82c
3430,49925,8036c9f8,8035fc24
3430,49925,80377b6c,8036c34c
3430,49925,8033b248,8036060c
3430,49925,80363530,8035f83c
3430,49925,8033d33c,8035ed58
3430,49925,80361c88,8035c51c
3430,49925,80360e44,80360e50
3430,49925,8036c904,8033fba0
3430,49925,8036ec84,8036ec9c
3430,49925,8033fba0,8036c91c
3430,49925,8033b720,8033da7c
3430,49925,8035bee4,8037257c
3430,49925,8033a7e0,8039d92c
3430,49925,8036071c,8033e7fc
3430,49925,80342efc,80342efc
3430,49926,80361274,8035ccec
3430,49926,8035ccec,803622dc
3430,49926,8004e8b8,8004e8b8
3430,49926,8039bdf8,80341488
3431,49926,80364ee0,80341178
3431,49926,8036053c,80363558
3431,49926,8037839c,80324a70
3431,49926,80361cc8,8035c570
3431,49926,80003100,8033d0bc
3431,49926,8033b238,8035d7d8
3431,49926,803a0d7c,803a19c4
3431,49926,8036cb1c,8035c544
3431,49926,80360e50,80383574
3431,49926,8036076c,8033ea84
3431,49926,80383508,8033e9a4
3431,49926,8033b720,8033da7c
3431,49926,8035d7d8,80361c60
3431,49926,8036c364,8033f7a8
3431,49926,8035c578,8037259c
3431,49926,8033ab20,8036a4a0
3431,49926,80377b6c,8036c904
3431,49926,8036c894,8037c4ec
3431,49926,8033ea84,80360778
3431,49926,803723f8,8036c6b8
3431,49926,803789f8,80378a54
3431,49926,80360e50,80360e70
3431,49926,80370460,8036c2a0
3431,49926,8035fb6c,80361bd0
3431,49927,8036e5e0,80369160
3431,49927,80369c8c,8035c1c8
3431,49927,8036e900,803790a4
3431,49927,8037839c,80324a70
3431,49927,80324a70,8037cf04
3432,49927,80361cb4,8035ea9c
3432,49927,803835d8,80360694
3432,49927,8035c4fc,800bef00
3432,49927,80363e10,8033c7c0
3432,49927,8035d548,8035eb08
3432,49927,8036c904,8033fba0
3432,49927,8039e9e8,8033e8bc
3432,49927,8036cab0,8033f7a8
3432,49927,8036ca88,8036c988
3432,49927,8035fb6c,80361bd0
3432,49927,8035f158,8035e94c
3432,49927,8033e73c,80360704
3432,49927,8035c4fc,80361b70
3432,49927,8036cb1c,8035c544
3432,49927,8033ff48,8033b238
3432,49927,8035e94c,8035ef5c
3432,49927,80378698,8036c894
3432,49927,8036c880,80378698
3432,49927,803723f8,8036c6b8
3432,49927,803408d4,8036c880
3432,49927,8035d7d8,800bf060
3432,49927,8039e4a0,803a1b8c
3432,49927,803a19d4,8039e390
3432,49927,80372afc,8036ec84
3432,49928,80369c8c,8035c1c8
3432,49928,8006e704,8036e8cc
3432,49928,8038eef4,80268208
3432,49928,8037839c,80324a70
3432,49928,8035ccec,803622dc
3433,49928,8033ae54,8033f7d8
3433,49928,803783fc,80324a70
3433,49928,8036c6f0,803408d4
3433,49928,8035f84c,800bf144
3433,49928,8037c4ec,8036c8b0
3433,49928,8033e73c,80360704
3433,49928,8033fbe0,8037d7fc
3433,49928,801c4f24,8038f1ac
3433,49928,8035f84c,80361c88
3433,49928,8036c2a0,8033fbe0
3433,49928,8033b720,8033da7c
3433,49928,8035f804,803788cc
3433,49928,8035c51c,8036c9f8
3433,49928,80338dc0,8033d6cc
3433,49928,8035fc4c,8036ca88
3433,49928,80087008,801c4f10
3433,49928,8033f7a8,8036cb1c
3433,49928,80372234,803408d4
3433,49928,8033b720,8033da7c
3433,49928,8033f7ec,8036cb1c
3433,49928,800bef00,80360624
3433,49928,803a1f58,8039e9e8
3433,49928,80361cb4,8035ea9c
3433,49928,80349494,80349494
3433,49929,80362400,8035cd30
3433,49929,80370220,80370214
3433,49929,8005133c,8004dbcc
3433,49929,8039d040,8037e674
3434,49929,80378e6c,8037c7f0
3434,49929,8036c8d8,8033fb64
3434,49929,8035c570,80360e7c
3434,49929,8033b3ec,80383578
3434,49929,80361b54,800bf07c
3434,49929,8033ea84,80360778
3434,49929,8033b248,803a1f14
3434,49929,8035c4d4,80360e7c
3434,49929,8035ed0c,8033d33c
3434,49929,8033b720,8033da7c
3434,49929,8033aedc,8036a408
3434,49929,8033e6b8,80360750
3434,49929,803414cc,80371c44
3434,49929,803608e0,803835d8
3434,49929,8033ecc0,803606bc
3434,49929,8033e73c,80360704
3434,49929,80378a5c,8036c6f0
3434,49929,8033fb64,8036c8e4
3434,49929,8033fc1c,8035d394
3434,49929,8033fba0,8036c91c
3434,49929,80324a70,803783f0
3434,49929,8033a5d0,8033a7a0
3434,49929,80361b54,8035fa58
3434,49929,803711f4,80372648
3434,49930,8036cd5c,8036e9e4
3434,49930,800141d8,801c86ec
3434,49930,8006e704,8036fe34
3434,49930,803783f0,803248dc
3434,49930,803698b0,80369940
3435,49930,8033e73c,80360704
3435,49930,8033fb64,8036c2d4
3435,49930,803789f8,80378a34
3435,49930,803408d4,8036c8d8
3435,49930,8033a728,8036a474
3435,49930,8036c8e4,80377b6c
3435,49930,803a19c4,8039e3d8
3435,49930,80378698,8036c894
3435,49930,8035ea9c,8035f158
3435,49930,8000ef6c,80087008
3435,49930,80383574,8033b3ec
3435,49930,8033b238,8035d7d8
3435,49930,80361b90,8035fb6c
3435,49930,80360e7c,8035c578
3435,49930,8033e73c,80360704
3435,49930,801c4d20,80030aa4
3435,49930,8036c8b0,803408d4
3435,49930,80073f08,8036cab0
3435,49930,80360750,8033eaf0
3435,49930,8036c880,80378698
3435,49930,8036c6f0,8037c4ec
3435,49930,803a1804,803a19c4
3435,49930,8036067c,8033b248
3435,49930,803213f0,8038f0bc
3435,49931,8035cd30,8036127c
3435,49931,8036e150,80369160
3435,49931,8003e360,800362a0
3435,49931,8000b2cc,800083f4
3435,49931,80369160,8035c9ac
3436,49931,803408d4,8036c880
3436,49931,8037c4ec,8036c8b0
3436,49931,8033f7ec,8036cb1c
3436,49931,8035ef5c,8035d238
3436,49931,8035d800,80361b54
3436,49931,80341488,80363bc0
3436,49931,803680ec,8002a49c
3436,49931,8033d940,8037dad0
3436,49931,8033f7a8,8033b720
3436,49931,8036c988,80370460
3436,49931,80360624,80361b90
3436,49931,8035c4fc,80361b70
3436,49931,8035c544,80361cb4
3436,49931,8033b238,8035d7d8
3436,49931,8000efd4,800866b8
3436,49931,800866b8,8000ee7c
3436,49931,8036c91c,80073f08
3436,49931,8035c570,80360e7c
3436,49931,8035c4d4,80360e7c
3436,49931,8033e9a4,80383508
3436,49931,800c02a0,8009f408
3436,49931,8033a5d0,8033a7e0
3436,49931,803834cc,8033e9a4
3436,49931,8034a75c,80345760
3436,49932,80369818,8035c9ac
3436,49932,8036fe34,8000c824
3436,49932,8006bcdc,80341424
3436,49932,803977bc,8039a5d0
3437,49932,80034090,8003f82c
3437,49932,803408d4,8036c8d8
3437,49932,8033ea18,8036076c
3437,49932,8033d4f0,80338dc0
3437,49932,80363530,8035f83c
3437,49932,8036c8e4,80377b6c
3437,49932,8039d8e0,8033a5d0
3437,49932,8036ecb0,80372afc
3437,49932,80361cb4,8035ea9c
3437,49932,8033d080,80003100
3437,49932,8000f15c,80087008
3437,49932,8033fb64,8036c2d4
3437,49932,8033e470,8033d770
3437,49932,8033e73c,80360704
3437,49932,801cc2d4,801c4d44
3437,49932,8000efa0,80087008
3437,49932,8036c904,8033fba0
3437,49932,8036c880,80378698
3437,49932,803408d4,8036c880
3437,49932,8036c8d8,8033fb64
3437,49932,8035f804,803788cc
3437,49932,8037826c,80324a70
3437,49932,801c4de0,8003100c
3437,49932,8033ee60,8036067c
3437,49933,8036cd5c,8036e970
3437,49933,80376b80,80369138
3437,49933,80369138,8036df0c
3437,49933,803248dc,8037842c
3437,49933,8036cd5c,8036e970
3438,49933,80338dc0,8033d6cc
3438,49933,803248dc,8037842c
3438,49933,80360e7c,8035c4fc
3438,49933,803608e0,803835d8
3438,49933,8035c4d4,80360e7c
3438,49933,8036c8e4,80377b6c
3438,49933,8039d92c,8039d9c4
3438,49933,8036c648,803723f8
3438,49933,80377b6c,8036c34c
3438,49933,8036071c,8033e7fc
3438,49933,8033e73c,80360704
3438,49933,8035c570,80360e7c
3438,49933,8033d6cc,80338e2c
3438,49933,8033e6b8,80360750
3438,49933,8033d6cc,8035ed64
3438,49933,801c4d24,801cc2b0
3438,49933,8036c8e4,80377b6c
3438,49933,80383594,8033b3ec
3438,49933,8033d6a0,80338db0
3438,49933,8036c6f0,803408d4
3438,49933,8033fb64,8036c8e4
3438,49933,8033d228,8039f22c
3438,49933,8038f1ac,8036eb28
3438,49933,8037b86c,80364ee0
3438,49934,803622dc,8036e984
3438,49934,8036df0c,8036e210
3438,49934,8037e4a4,80323f84
3438,49934,8035c0a4,8036d8d0
3438,49934,80368d5c,8036df0c
3439,49934,8036d578,803711f4
3439,49934,8036eac0,8035c198
3439,49934,8033fb64,8036c2d4
3439,49934,8037842c,8036d55c
3439,49934,8035f158,8035e94c
3439,49934,8033aedc,8036a408
3439,49934,80383574,8033b3ec
3439,49934,8036c6a0,803723f8
3439,49934,8039ee04,8033d080
3439,49934,8036c8e4,803789f8
3439,49934,80361b48,8035d800
3439,49934,8033d33c,8035ed58
3439,49934,8033d0bc,8033d278
3439,49934,80361b54,8035fa58
3439,49934,80360e7c,8035c4fc
3439,49934,8035ed64,80361c58
3439,49934,8035d084,80340d04
3439,49934,80087008,8000efa0
3439,49934,80378a2c,8036c6f0
3439,49934,8035c544,80361cb4
3439,49934,803835d8,80360694
3439,49934,8036c8d8,8033fb64
3439,49934,8037c4ec,8036c8b0
3439,49934,8033a5d0,8033a708
3439,49934,80360e7c,8035c4fc
3439,49934,8036ec84,80372afc
3439,49935,8035ccec,803622dc
3439,49935,80376b80,80369138
3439,49935,8000c530,8036fe34
3439,49935,8036d644,8035bf54
3439,49935,80362f50,80362760
3440,49935,8036e8cc,8036cd5c
3440,49935,8016a8a8,8006c934
3440,49935,8036127c,8035c1d0
3440,49935,80378414,80324a70
3440,49935,8036c8b0,803408d4
3440,49935,80361cb4,8035ea9c
3440,49935,80360e7c,8035c4fc
3440,49935,800bf07c,8035fa58
3440,49935,8033b3ec,803834cc
3440,49935,8037c4ec,8036c8b0
3440,49935,8038f098,801c4de0
3440,49935,8035f83c,80363540
3440,49935,8033e6b8,80360750
3440,49935,8035ed64,80361c58
3440,49935,80361cc8,8035c570
3440,49935,8033e638,8036071c
3440,49935,803408d4,8035d1f4
3440,49935,803782d4,803248dc
3440,49935,80073448,80372234
3440,49935,8035cfb4,8036c688
3440,49935,8036c880,80378698
3440,49935,80361b48,8035d800
3440,49935,8036c894,8037c4ec
3440,49935,8035ef5c,8035f160
3440,49935,8039d8e0,8033a5d0
3440,49935,8033ea18,8036076c
3440,49935,80343844,80345f34
3440,49936,803622dc,80361274
3440,49936,8035cd30,8036127c
3440,49936,8036d3a8,8037839c
3440,49936,8006d880,8038ef3c
3440,49936,8036067c,8033b248
3441,49936,8033a708,8036a474
3441,49936,8033ee60,8036067c
3441,49936,80372674,80372504
3441,49936,8036c6f0,8037c4ec
3441,49936,80378a2c,8036c6f0
3441,49936,8033b7ac,803a1804
3441,49936,80378698,8036c894
3441,49936,8033e638,8036071c
3441,49936,8033b740,8033ae54
3441,49936,8035e94c,8035ef5c
3441,49936,80383594,8033b3ec
3441,49936,8036cb1c,8035c544
3441,49936,80324a70,803783f0
3441,49936,8035c570,80360e7c
3441,49936,8035e94c,8035ef5c
3441,49936,8036c8b0,803408d4
3441,49936,8036c91c,80073f08
3441,49936,80363548,8035f75c
3441,49936,80360110,80360e50
3441,49936,803789f8,80378a34
3441,49936,8033e638,803a1f40
3441,49936,803834cc,8033e9a4
3441,49936,803645fc,8038f194
3441,49937,8036e9b4,8036cd5c
3441,49937,8036df0c,8036e150
3441,49937,80040bcc,800362a0
3441,49937,8006d68c,800c2c20
3441,49937,8003410c,8003edd8
3442,49937,8009f408,800bf158
3442,49937,80383578,80360638
3442,49937,80360110,80360e50
3442,49937,8035cfb4,8036c32c
3442,49937,800c02a0,8009f408
3442,49937,8033ee60,803a1f0c
3442,49937,803723d8,80372504
3442,49937,8037259c,8035bee4
3442,49937,8035ed58,8033d6a0
3442,49937,8000f0a4,80087014
3442,49937,8033f7a8,8033b720
3442,49937,80003100,8033d0bc
3442,49937,8033e6b8,80360750
3442,49937,80030aa4,801c4d24
3442,49937,8000f0a4,8037daf0
3442,49937,803408d4,8036c880
3442,49937,8036c894,8037c4ec
3442,49937,803408d4,8036c8d8
3442,49937,8036c91c,803789f8
3442,49937,8035f84c,800bf144
3442,49937,803782bc,803248dc
3442,49937,80360068,8033ee60
3442,49937,803723d8,80372504
3442,49938,8036e98c,8035c198
3442,49938,80369818,8036df0c
3442,49938,80369138,8036df0c
3442,49938,8035bf54,8036d708
3442,49938,8036127c,8035c1d0
3443,49938,80048830,80054db4
3443,49938,802fb4c4,80036054
3443,49938,803725b0,803702b4
3443,49938,800bef90,8035fb6c
3443,49938,8035ea9c,8035f158
3443,49938,8009f1d8,80364a38
3443,49938,8035eb08,8033d080
3443,49938,8035ef5c,8035d238
3443,49938,8033d228,8039f22c
3443,49938,8036c8e4,803789f8
3443,49938,8033d0bc,8033d278
3443,49938,8036c9f8,8035fc24
3443,49938,8035d800,80361b54
3443,49938,8035ed58,8033d6a0
3443,49938,8033ecc0,803606bc
3443,49938,803835e0,80361b48
3443,49938,80378408,803248dc
3443,49938,8036c988,80370460
3443,49938,803408d4,8036c880
3443,49938,8033b248,8036060c
3443,49938,8035c4fc,800bef00
3443,49938,80378698,8036c894
3443,49938,8036d578,803711f4
3443,49938,8033da7c,8033b7ec
3443,49938,8037c6b4,80003100
3443,49938,8038f0bc,803213f0
3443,49939,80361274,8035ccec
3443,49939,8036cd5c,8036e9e4
3443,49939,8035c198,8036ea24
3443,49939,803248dc,803783fc
3443,49939,8036cd5c,8036e970
3444,49939,80378a44,8036c6f0
3444,49939,8035fb6c,800befd0
3444,49939,8033ff48,8033b238
3444,49939,80360738,8033e6b8
3444,49939,8033fba0,8036c91c
3444,49939,800c02a0,8009f494
3444,49939,80341528,8037e0c4
3444,49939,8037c6dc,803645fc
3444,49939,8033b3ec,80383578
3444,49939,8035ef5c,8035d238
3444,49939,8033b13c,8033ff48
3444,49939,80361b90,8035fb6c
3444,49939,8035ecc4,8033d33c
3444,49939,8035ed58,8033d6a0
3444,49939,8035d7d8,8033af78
3444,49939,801c4e5c,803683d4
3444,49939,803408d4,8036c880
3444,49939,8035cfb4,8036c688
3444,49939,80378698,8036c894
3444,49939,8036c894,8037c4ec
3444,49939,8035f78c,8036396c
3444,49939,8039e3d8,803a1b98
3444,49939,803835e0,80361b48
3444,49939,80349494,80349494
3444,49940,8036127c,8035c1d0
3444,49940,8000b074,8006f1b8
3444,49940,80050cf0,8004e8b8
3444,49940,800110bc,80341178
3444,49940,80341178,80363dfc
3445,49940,8036053c,80363558
3445,49940,80360750,8033eaf0
3445,49940,803783f0,803248dc
3445,49940,80383574,8033b3ec
3445,49940,80377b6c,8036c904
3445,49940,8035b9dc,8035ba28
3445,49940,80360e7c,8035c578
3445,49940,8035ed0c,8033d33c
3445,49940,8033d0bc,8033d278
3445,49940,80361b48,8035d800
3445,49940,8033b13c,8033ff48
3445,49940,803835e0,80361b48
3445,49940,8033ee60,8036067c
3445,49940,8036c2d4,8035cfb4
3445,49940,80360110,80360e50
3445,49940,803408d4,8036c880
3445,49940,800bf07c,8035fa58
3445,49940,803606bc,8033e73c
3445,49940,8033fb64,8036c8e4
3445,49940,803408d4,8036c880
3445,49940,8038f0bc,803213f0
3445,49940,80364b38,8037c684
3445,49940,8038f1ac,8036eb28
3445,49941,8035c1c8,80361248
3445,49941,8036e908,8035c198
3445,49941,8036e930,8006e6f4
3445,49941,80378414,80324a70
3446,49941,803622dc,8035cd30
3446,49941,8035c544,80361cb4
3446,49941,80324a70,80378408
3446,49941,800bf060,80361af8
3446,49941,8036c8e4,80377b6c
3446,49941,80383508,8033e9a4
3446,49941,8033b3ec,80383578
3446,49941,803248dc,803a088c
3446,49941,80372afc,803683d4
3446,49941,8033b740,8033f7d8
3446,49941,8033fbe0,8036c2c8
3446,49941,80361bd0,8035ea9c
3446,49941,80361b90,8035fb6c
3446,49941,80361cc8,8035c570
3446,49941,80361af8,80383594
3446,49941,80087008,8000f0a4
3446,49941,8000ee8c,80087014
3446,49941,8033f7a8,8036cb1c
3446,49941,8037259c,8035bee4
3446,49941,800bef00,80360624
3446,49941,80383558,80360110
3446,49941,8035c51c,8036c9f8
3446,49941,8033d33c,8039f290
3446,49941,8037259c,8035bee4
3446,49941,80345760,8034a780
3446,49942,80369c8c,8035c1c8
3446,49942,8036e9fc,8035c198
3446,49942,8006ab4c,800d6378
3446,49942,8039aa94,80378e6c
3446,49942,8003f3ac,800362a0
3447,49942,8036c8e4,80377b6c
3447,49942,8033d080,80003100
3447,49942,80361b48,8035d800
3447,49942,8035c51c,8036c9f8
3447,49942,803635a4,8035f78c
3447,49942,8033b7ac,803a1804
3447,49942,8000f6fc,80087014
3447,49942,8033e638,8036071c
3447,49942,80338dc0,8033d6cc
3447,49942,8033fba0,8036c364
3447,49942,80360638,803608e0
3447,49942,8037257c,8035c4d4
3447,49942,8035f82c,80363530
3447,49942,8036d578,803711f4
3447,49942,80087008,8000efa0
3447,49942,8033fb64,8036c8e4
3447,49942,80378a54,8036c6f0
3447,49942,8036c880,80378698
3447,49942,8037c4ec,8036c8b0
3447,49942,8033cc2c,8036053c
3447,49942,8035d084,80340d04
3447,49942,8035d7d8,80361c60
3447,49942,8036c2a0,8033fbe0
3447,49943,80369160,80376b80
3447,49943,8035c198,80369c8c
3447,49943,8036e210,80369160
3447,49943,80324a70,80378420
3447,49943,802fb3e8,80035fd4
3448,49943,80361cb4,8035ea9c
3448,49943,80372558,8035bee4
3448,49943,8035c4fc,800bef00
3448,49943,803213f0,8038f0bc
3448,49943,8035ea9c,8035f158
3448,49943,80360624,800bef90
3448,49943,80338db0,8033d4f0
3448,49943,8036c8d8,8033fb64
3448,49943,8035fa58,8035fa3c
3448,49943,8033ff48,8033b238
3448,49943,80361c60,80361af8
3448,49943,8033eaf0,80360760
3448,49943,8035ecc4,8033d33c
3448,49943,8037842c,8036d55c
3448,49943,8033eaf0,80360760
3448,49943,8035eb08,8033d080
3448,49943,80378698,8036c894
3448,49943,8035fa58,8035fa3c
3448,49943,8036053c,80363558
3448,49943,80378698,8036c894
3448,49943,8036c8b0,803408d4
3448,49943,803a1f14,8033ecc0
3448,49943,8038f098,803213f0
3448,49943,80366768,802f2024
3448,49944,8036127c,8035c1d0
3448,49944,8036e9f4,803790a4
3448,49944,800b3548,8004ef44
3448,49944,8036d578,803711f4
3449,49944,8035ccec,803622dc
3449,49944,80378698,8036c894
3449,49944,8035ef5c,8035ef5c
3449,49944,8035c51c,8036c9f8
3449,49944,803788cc,8035f82c
3449,49944,8036c8d8,8033fb64
3449,49944,8035cfb4,8036c32c
3449,49944,8036c8e4,803789f8
3449,49944,8033a5d0,8033a728
3449,49944,8033e7fc,80360738
3449,49944,8036071c,8033e7fc
3449,49944,8033b740,8033ae54
3449,49944,8033b740,8033f7d8
3449,49944,80338dc0,8033d6cc
3449,49944,8035d800,80361b54
3449,49944,8033ea84,80360778
3449,49944,8037c7f0,80364b38
3449,49944,80377b6c,8036c904
3449,49944,80361af8,80383594
3449,49944,80360750,8033eaf0
3449,49944,803408d4,8036c8d8
3449,49944,80383594,8033b3ec
3449,49944,8033e8bc,8039ed30
3449,49944,8036c314,8035cfb4
3449,49944,80349494,80349494
3449,49945,80362400,8035cd30
3449,49945,80361274,8035ccec
3449,49945,80050cf0,8004e8b8
3449,49945,8037e674,80397254
3450,49945,80372944,80366764
3450,49945,803789f8,80378a24
3450,49945,80361cc8,8035c570
3450,49945,80377b6c,8036c904
3450,49945,80383594,8033b3ec
3450,49945,8035c51c,8036c9f8
